trial_count,blockType,blockNum,delay_time,stimImage_i,stimImage,responseImage1,responseImage1_i,responseImage1_pos,responseImage1_X,responseImage1_Y,responseImage2,responseImage2_i,responseImage2_pos,responseImage2_X,responseImage2_Y,responseImage3,responseImage3_i,responseImage3_pos,responseImage3_X,responseImage3_Y,cue_onset,cue_dur,delay_onset,delay_dur,resp_onset,resp_dur,rest_onset,rest_dur,circle_dur,circle_onset,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,key_resp.started,text.started,key_resp.keys,key_resp.rt,text_2.started,text_2.stopped,etRecord.started,sample.started,Delay.started,sample.stopped,Delay.stopped,Response_1.started,Response_2.started,Response_3.started,Response_1.stopped,Response_2.stopped,Response_3.stopped,polygon.started,polygon.stopped,etRecord.stopped,participant,session,date,expName,psychopyVersion,frameRate,
16,UNPRED,12,1.0615507513604792,1,images/picture_2.png,images/picture_1.png,0,"[11.733433509789464, 11.733433509789462]",11.733433509789464,11.733433509789462,images/picture_2.png,1,"[11.733433509789462, -11.733433509789466]",11.733433509789462,-11.733433509789464,images/picture_3.png,2,"[-11.733433509789462, 11.733433509789464]",-11.733433509789462,11.733433509789464,0,1,1,1.0615507513604792,2.061550751360479,0.9384492486395208,3,1,1.8115507513604792,0,1,0,1,0,0,7,7,7,,,,,,,0.0051637080032378435,149.89361404196825,149.89361404196825,150.90717399999266,151.7073577499832,151.92657120799413,151.92657120799413,151.92657120799413,152.87389537499985,152.87389537499985,152.87389537499985,152.87389537499985,153.8739339169697,4.03019545803545,200002,004,2023-03-16_15h59.42.722,DMS_BEST_eyetracking_DAN_base_12-36_looped_10minWORKING,2022.2.4,None,
14,UNPRED,12,0.8488124158403895,0,images/picture_1.png,images/picture_1.png,0,"[-11.733433509789462, 11.733433509789464]",-11.733433509789462,11.733433509789464,images/picture_2.png,1,"[11.733433509789462, -11.733433509789466]",11.733433509789462,-11.733433509789464,images/picture_3.png,2,"[-11.733433509789466, -11.733433509789462]",-11.733433509789464,-11.733433509789462,0,1,1,0.8488124158403895,1.8488124158403891,1.1511875841596106,3,1,1.5988124158403894,0,1,0,1,0,0,8,8,5,,,,,,,,,,,,,,,,,,,,,200002,004,2023-03-16_15h59.42.722,DMS_BEST_eyetracking_DAN_base_12-36_looped_10minWORKING,2022.2.4,None,
14,UNPRED,12,0.8488124158403895,0,images/picture_1.png,images/picture_1.png,0,"[-11.733433509789462, 11.733433509789464]",-11.733433509789462,11.733433509789464,images/picture_2.png,1,"[11.733433509789462, -11.733433509789466]",11.733433509789462,-11.733433509789464,images/picture_3.png,2,"[-11.733433509789466, -11.733433509789462]",-11.733433509789464,-11.733433509789462,0,1,1,0.8488124158403895,1.8488124158403891,1.1511875841596106,3,1,1.5988124158403894,0,1,0,1,0,0,8,8,5,,,,,,,0.0046493749832734466,153.9268737079692,153.9268737079692,154.93999079201603,155.5401058329735,155.7599052080186,155.7599052080186,155.7599052080186,156.92665724997642,156.92665724997642,156.92665724997642,156.90728862502147,157.90719387499848,4.030011874972843,200002,004,2023-03-16_15h59.42.722,DMS_BEST_eyetracking_DAN_base_12-36_looped_10minWORKING,2022.2.4,None,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,,,,,,,,,157.988620041986,170.01125529198907,,,,,,,,,,,,,,,200002,004,2023-03-16_15h59.42.722,DMS_BEST_eyetracking_DAN_base_12-36_looped_10minWORKING,2022.2.4,None,
21,PRED,12,1.0045151175340443,2,images/picture_3.png,images/picture_1.png,0,"[11.733433509789462, -11.733433509789466]",11.733433509789462,-11.733433509789464,images/picture_2.png,1,"[11.733433509789464, 11.733433509789462]",11.733433509789464,11.733433509789462,images/picture_3.png,2,"[-11.733433509789462, 11.733433509789464]",-11.733433509789462,11.733433509789464,0,1,1,1.0045151175340443,2.0045151175340443,0.9954848824659556,3,1,1.7545151175340443,0,2,0,2,0,0,0,0,3,,,,,,,,,,,,,,,,,,,,,200002,004,2023-03-16_15h59.42.722,DMS_BEST_eyetracking_DAN_base_12-36_looped_10minWORKING,2022.2.4,None,
21,PRED,12,1.0045151175340443,2,images/picture_3.png,images/picture_1.png,0,"[11.733433509789462, -11.733433509789466]",11.733433509789462,-11.733433509789464,images/picture_2.png,1,"[11.733433509789464, 11.733433509789462]",11.733433509789464,11.733433509789462,images/picture_3.png,2,"[-11.733433509789462, 11.733433509789464]",-11.733433509789462,11.733433509789464,0,1,1,1.0045151175340443,2.0045151175340443,0.9954848824659556,3,1,1.7545151175340443,0,2,0,2,0,0,0,0,3,,,,,,,0.0035510410089045763,170.01125529198907,170.01125529198907,171.02661837497726,171.7739296249929,172.00691562501015,172.00691562501015,172.00691562501015,173.00741566700162,173.00741566700162,173.00741566700162,173.00741566700162,174.0072751250118,4.007523957989179,200002,004,2023-03-16_15h59.42.722,DMS_BEST_eyetracking_DAN_base_12-36_looped_10minWORKING,2022.2.4,None,
20,PRED,12,0.9695439151069334,2,images/picture_3.png,images/picture_1.png,0,"[-11.733433509789466, -11.733433509789462]",-11.733433509789464,-11.733433509789462,images/picture_2.png,1,"[-11.733433509789462, 11.733433509789464]",-11.733433509789462,11.733433509789464,images/picture_3.png,2,"[11.733433509789464, 11.733433509789462]",11.733433509789464,11.733433509789462,0,1,1,0.9695439151069334,1.9695439151069332,1.0304560848930666,3,1,1.7195439151069334,0,2,0,2,0,0,1,1,2,,,,,,,,,,,,,,,,,,,,,200002,004,2023-03-16_15h59.42.722,DMS_BEST_eyetracking_DAN_base_12-36_looped_10minWORKING,2022.2.4,None,
20,PRED,12,0.9695439151069334,2,images/picture_3.png,images/picture_1.png,0,"[-11.733433509789466, -11.733433509789462]",-11.733433509789464,-11.733433509789462,images/picture_2.png,1,"[-11.733433509789462, 11.733433509789464]",-11.733433509789462,11.733433509789464,images/picture_3.png,2,"[11.733433509789464, 11.733433509789462]",11.733433509789464,11.733433509789462,0,1,1,0.9695439151069334,1.9695439151069332,1.0304560848930666,3,1,1.7195439151069334,0,2,0,2,0,0,1,1,2,,,,,,,0.0028527500107884407,174.02569470799062,174.02569470799062,175.04015349998372,175.75912800000515,175.99250275001395,175.99250275001395,175.99250275001395,177.0265558329993,177.0265558329993,177.0265558329993,177.00720916700084,178.00752699997975,4.016139750019647,200002,004,2023-03-16_15h59.42.722,DMS_BEST_eyetracking_DAN_base_12-36_looped_10minWORKING,2022.2.4,None,
26,PRED,12,0.7234533352235242,2,images/picture_3.png,images/picture_1.png,0,"[-11.733433509789466, -11.733433509789462]",-11.733433509789464,-11.733433509789462,images/picture_2.png,1,"[11.733433509789462, -11.733433509789466]",11.733433509789462,-11.733433509789464,images/picture_3.png,2,"[11.733433509789464, 11.733433509789462]",11.733433509789464,11.733433509789462,0,1,1,0.7234533352235242,1.7234533352235242,1.2765466647764758,3,1,1.4734533352235242,0,2,0,2,0,0,2,2,8,,,,,,,,,,,,,,,,,,,,,200002,004,2023-03-16_15h59.42.722,DMS_BEST_eyetracking_DAN_base_12-36_looped_10minWORKING,2022.2.4,None,
26,PRED,12,0.7234533352235242,2,images/picture_3.png,images/picture_1.png,0,"[-11.733433509789466, -11.733433509789462]",-11.733433509789464,-11.733433509789462,images/picture_2.png,1,"[11.733433509789462, -11.733433509789466]",11.733433509789462,-11.733433509789464,images/picture_3.png,2,"[11.733433509789464, 11.733433509789462]",11.733433509789464,11.733433509789462,0,1,1,0.7234533352235242,1.7234533352235242,1.2765466647764758,3,1,1.4734533352235242,0,2,0,2,0,0,2,2,8,,,,,,,0.003221291000954807,178.06008754199138,178.06008754199138,179.07462616701378,179.5408934999723,179.7594142499729,179.7594142499729,179.7594142499729,181.04068154201377,181.04068154201377,181.04068154201377,181.04068154201377,182.04064166697208,4.02841291599907,200002,004,2023-03-16_15h59.42.722,DMS_BEST_eyetracking_DAN_base_12-36_looped_10minWORKING,2022.2.4,None,
23,PRED,12,0.5560267654095862,2,images/picture_3.png,images/picture_1.png,0,"[11.733433509789464, 11.733433509789462]",11.733433509789464,11.733433509789462,images/picture_2.png,1,"[11.733433509789462, -11.733433509789466]",11.733433509789462,-11.733433509789464,images/picture_3.png,2,"[-11.733433509789466, -11.733433509789462]",-11.733433509789464,-11.733433509789462,0,1,1,0.5560267654095862,1.5560267654095858,1.4439732345904142,3,1,1.306026765409586,0,2,0,2,0,0,3,3,5,,,,,,,,,,,,,,,,,,,,,200002,004,2023-03-16_15h59.42.722,DMS_BEST_eyetracking_DAN_base_12-36_looped_10minWORKING,2022.2.4,None,
23,PRED,12,0.5560267654095862,2,images/picture_3.png,images/picture_1.png,0,"[11.733433509789464, 11.733433509789462]",11.733433509789464,11.733433509789462,images/picture_2.png,1,"[11.733433509789462, -11.733433509789466]",11.733433509789462,-11.733433509789464,images/picture_3.png,2,"[-11.733433509789466, -11.733433509789462]",-11.733433509789464,-11.733433509789462,0,1,1,0.5560267654095862,1.5560267654095858,1.4439732345904142,3,1,1.306026765409586,0,2,0,2,0,0,3,3,5,,,,,,,0.0013246249873191118,182.07386549998773,182.07386549998773,183.07501550001325,183.39236875000643,183.62697466701502,183.62697466701502,183.62697466701502,185.0740602919832,185.0740602919832,185.0740602919832,185.0740602919832,186.07376804196974,3.9982394999824464,200002,004,2023-03-16_15h59.42.722,DMS_BEST_eyetracking_DAN_base_12-36_looped_10minWORKING,2022.2.4,None,
18,PRED,12,1.1324001514942768,2,images/picture_3.png,images/picture_1.png,0,"[-11.733433509789462, 11.733433509789464]",-11.733433509789462,11.733433509789464,images/picture_2.png,1,"[11.733433509789464, 11.733433509789462]",11.733433509789464,11.733433509789462,images/picture_3.png,2,"[11.733433509789462, -11.733433509789466]",11.733433509789462,-11.733433509789464,0,1,1,1.1324001514942768,2.1324001514942768,0.8675998485057232,3,1,1.8824001514942768,0,2,0,2,0,0,4,4,0,,,,,,,,,,,,,,,,,,,,,200002,004,2023-03-16_15h59.42.722,DMS_BEST_eyetracking_DAN_base_12-36_looped_10minWORKING,2022.2.4,None,
18,PRED,12,1.1324001514942768,2,images/picture_3.png,images/picture_1.png,0,"[-11.733433509789462, 11.733433509789464]",-11.733433509789462,11.733433509789464,images/picture_2.png,1,"[11.733433509789464, 11.733433509789462]",11.733433509789464,11.733433509789462,images/picture_3.png,2,"[11.733433509789462, -11.733433509789466]",11.733433509789462,-11.733433509789464,0,1,1,1.1324001514942768,2.1324001514942768,0.8675998485057232,3,1,1.8824001514942768,0,2,0,2,0,0,4,4,0,,,,,,,0.0014172499650157988,186.07376804196974,186.07376804196974,187.07384224998532,187.9591188749764,188.20679191697855,188.20679191697855,188.20679191697855,189.07348324998748,189.07348324998748,189.07348324998748,189.07348324998748,190.07410470797913,3.997504791012034,200002,004,2023-03-16_15h59.42.722,DMS_BEST_eyetracking_DAN_base_12-36_looped_10minWORKING,2022.2.4,None,
25,PRED,12,0.5082560139476795,2,images/picture_3.png,images/picture_1.png,0,"[11.733433509789464, 11.733433509789462]",11.733433509789464,11.733433509789462,images/picture_2.png,1,"[11.733433509789462, -11.733433509789466]",11.733433509789462,-11.733433509789464,images/picture_3.png,2,"[-11.733433509789462, 11.733433509789464]",-11.733433509789462,11.733433509789464,0,1,1,0.5082560139476795,1.5082560139476795,1.4917439860523205,3,1,1.2582560139476795,0,2,0,2,0,0,5,5,7,,,,,,,,,,,,,,,,,,,,,200002,004,2023-03-16_15h59.42.722,DMS_BEST_eyetracking_DAN_base_12-36_looped_10minWORKING,2022.2.4,None,
25,PRED,12,0.5082560139476795,2,images/picture_3.png,images/picture_1.png,0,"[11.733433509789464, 11.733433509789462]",11.733433509789464,11.733433509789462,images/picture_2.png,1,"[11.733433509789462, -11.733433509789466]",11.733433509789462,-11.733433509789464,images/picture_3.png,2,"[-11.733433509789462, 11.733433509789464]",-11.733433509789462,11.733433509789464,0,1,1,0.5082560139476795,1.5082560139476795,1.4917439860523205,3,1,1.2582560139476795,0,2,0,2,0,0,5,5,7,,,,,,,0.0014554999652318656,190.07410470797913,190.07410470797913,191.07405049999943,191.34024970798055,191.57337975001428,191.57337975001428,191.57337975001428,193.07347624999238,193.07347624999238,193.07347624999238,193.07347624999238,194.07333491701866,3.998582666972652,200002,004,2023-03-16_15h59.42.722,DMS_BEST_eyetracking_DAN_base_12-36_looped_10minWORKING,2022.2.4,None,
24,PRED,12,0.7590748610151454,2,images/picture_3.png,images/picture_1.png,0,"[11.733433509789464, 11.733433509789462]",11.733433509789464,11.733433509789462,images/picture_2.png,1,"[-11.733433509789462, 11.733433509789464]",-11.733433509789462,11.733433509789464,images/picture_3.png,2,"[-11.733433509789466, -11.733433509789462]",-11.733433509789464,-11.733433509789462,0,1,1,0.7590748610151454,1.7590748610151454,1.2409251389848546,3,1,1.5090748610151454,0,2,0,2,0,0,6,6,6,,,,,,,,,,,,,,,,,,,,,200002,004,2023-03-16_15h59.42.722,DMS_BEST_eyetracking_DAN_base_12-36_looped_10minWORKING,2022.2.4,None,
24,PRED,12,0.7590748610151454,2,images/picture_3.png,images/picture_1.png,0,"[11.733433509789464, 11.733433509789462]",11.733433509789464,11.733433509789462,images/picture_2.png,1,"[-11.733433509789462, 11.733433509789464]",-11.733433509789462,11.733433509789464,images/picture_3.png,2,"[-11.733433509789466, -11.733433509789462]",-11.733433509789464,-11.733433509789462,0,1,1,0.7590748610151454,1.7590748610151454,1.2409251389848546,3,1,1.5090748610151454,0,2,0,2,0,0,6,6,6,,,,,,,0.0015135830035433173,194.07333491701866,194.07333491701866,195.07419733301504,195.59258075000253,195.8259060420096,195.8259060420096,195.8259060420096,197.07369400002062,197.07369400002062,197.07369400002062,197.07369400002062,198.0734339170158,3.9989032499725,200002,004,2023-03-16_15h59.42.722,DMS_BEST_eyetracking_DAN_base_12-36_looped_10minWORKING,2022.2.4,None,
22,PRED,12,0.8710914840952257,2,images/picture_3.png,images/picture_1.png,0,"[-11.733433509789462, 11.733433509789464]",-11.733433509789462,11.733433509789464,images/picture_2.png,1,"[-11.733433509789466, -11.733433509789462]",-11.733433509789464,-11.733433509789462,images/picture_3.png,2,"[11.733433509789464, 11.733433509789462]",11.733433509789464,11.733433509789462,0,1,1,0.8710914840952257,1.8710914840952255,1.1289085159047745,3,1,1.6210914840952255,0,2,0,2,0,0,7,7,4,,,,,,,,,,,,,,,,,,,,,200002,004,2023-03-16_15h59.42.722,DMS_BEST_eyetracking_DAN_base_12-36_looped_10minWORKING,2022.2.4,None,
22,PRED,12,0.8710914840952257,2,images/picture_3.png,images/picture_1.png,0,"[-11.733433509789462, 11.733433509789464]",-11.733433509789462,11.733433509789464,images/picture_2.png,1,"[-11.733433509789466, -11.733433509789462]",-11.733433509789464,-11.733433509789462,images/picture_3.png,2,"[11.733433509789464, 11.733433509789462]",11.733433509789464,11.733433509789462,0,1,1,0.8710914840952257,1.8710914840952255,1.1289085159047745,3,1,1.6210914840952255,0,2,0,2,0,0,7,7,4,,,,,,,0.0015505829942412674,198.0734339170158,198.0734339170158,199.0734269579989,199.70697408297565,199.94049070798792,199.94049070798792,199.94049070798792,201.07352541701403,201.07352541701403,201.07352541701403,201.07352541701403,202.07330008299323,3.9967301249853335,200002,004,2023-03-16_15h59.42.722,DMS_BEST_eyetracking_DAN_base_12-36_looped_10minWORKING,2022.2.4,None,
19,PRED,12,0.543813965954587,2,images/picture_3.png,images/picture_1.png,0,"[-11.733433509789462, 11.733433509789464]",-11.733433509789462,11.733433509789464,images/picture_2.png,1,"[11.733433509789462, -11.733433509789466]",11.733433509789462,-11.733433509789464,images/picture_3.png,2,"[-11.733433509789466, -11.733433509789462]",-11.733433509789464,-11.733433509789462,0,1,1,0.543813965954587,1.5438139659545869,1.4561860340454131,3,1,1.2938139659545869,0,2,0,2,0,0,8,8,1,,,,,,,,,,,,,,,,,,,,,200002,004,2023-03-16_15h59.42.722,DMS_BEST_eyetracking_DAN_base_12-36_looped_10minWORKING,2022.2.4,None,
19,PRED,12,0.543813965954587,2,images/picture_3.png,images/picture_1.png,0,"[-11.733433509789462, 11.733433509789464]",-11.733433509789462,11.733433509789464,images/picture_2.png,1,"[11.733433509789462, -11.733433509789466]",11.733433509789462,-11.733433509789464,images/picture_3.png,2,"[-11.733433509789466, -11.733433509789462]",-11.733433509789464,-11.733433509789462,0,1,1,0.543813965954587,1.5438139659545869,1.4561860340454131,3,1,1.2938139659545869,0,2,0,2,0,0,8,8,1,,,,,,,0.001487665984313935,202.07330008299323,202.07330008299323,203.0744434170192,203.37389124999754,203.60696833301336,203.60696833301336,203.60696833301336,205.07351637497777,205.07351637497777,205.07351637497777,205.07351637497777,206.10366029199213,3.997263583005406,200002,004,2023-03-16_15h59.42.722,DMS_BEST_eyetracking_DAN_base_12-36_looped_10minWORKING,2022.2.4,None,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,,,,,,,,,206.10366029199213,218.12568791699596,,,,,,,,,,,,,,,200002,004,2023-03-16_15h59.42.722,DMS_BEST_eyetracking_DAN_base_12-36_looped_10minWORKING,2022.2.4,None,
34,UNPRED,12,0.9813198596189432,1,images/picture_2.png,images/picture_1.png,0,"[-11.733433509789466, -11.733433509789462]",-11.733433509789464,-11.733433509789462,images/picture_2.png,1,"[11.733433509789462, -11.733433509789466]",11.733433509789462,-11.733433509789464,images/picture_3.png,2,"[11.733433509789464, 11.733433509789462]",11.733433509789464,11.733433509789462,0,1,1,0.9813198596189432,1.9813198596189432,1.0186801403810568,3,1,1.7313198596189432,0,3,0,3,0,0,0,0,7,,,,,,,,,,,,,,,,,,,,,200002,004,2023-03-16_15h59.42.722,DMS_BEST_eyetracking_DAN_base_12-36_looped_10minWORKING,2022.2.4,None,
34,UNPRED,12,0.9813198596189432,1,images/picture_2.png,images/picture_1.png,0,"[-11.733433509789466, -11.733433509789462]",-11.733433509789464,-11.733433509789462,images/picture_2.png,1,"[11.733433509789462, -11.733433509789466]",11.733433509789462,-11.733433509789464,images/picture_3.png,2,"[11.733433509789464, 11.733433509789462]",11.733433509789464,11.733433509789462,0,1,1,0.9813198596189432,1.9813198596189432,1.0186801403810568,3,1,1.7313198596189432,0,3,0,3,0,0,0,0,7,,,,,,,0.002720333985053003,218.12568791699596,218.12568791699596,219.14030137500959,219.85932008299278,220.09229875000892,220.09229875000892,220.09229875000892,221.10846704198048,221.10846704198048,221.10846704198048,221.10846704198048,222.10685733298305,4.022080084017944,200002,004,2023-03-16_15h59.42.722,DMS_BEST_eyetracking_DAN_base_12-36_looped_10minWORKING,2022.2.4,None,
28,UNPRED,12,0.696213602974828,1,images/picture_2.png,images/picture_1.png,0,"[-11.733433509789462, 11.733433509789464]",-11.733433509789462,11.733433509789464,images/picture_2.png,1,"[-11.733433509789466, -11.733433509789462]",-11.733433509789464,-11.733433509789462,images/picture_3.png,2,"[11.733433509789462, -11.733433509789466]",11.733433509789462,-11.733433509789464,0,1,1,0.696213602974828,1.6962136029748283,1.3037863970251722,3,1,1.4462136029748283,0,3,0,3,0,0,1,1,1,,,,,,,,,,,,,,,,,,,,,200002,004,2023-03-16_15h59.42.722,DMS_BEST_eyetracking_DAN_base_12-36_looped_10minWORKING,2022.2.4,None,
28,UNPRED,12,0.696213602974828,1,images/picture_2.png,images/picture_1.png,0,"[-11.733433509789462, 11.733433509789464]",-11.733433509789462,11.733433509789464,images/picture_2.png,1,"[-11.733433509789466, -11.733433509789462]",-11.733433509789464,-11.733433509789462,images/picture_3.png,2,"[11.733433509789462, -11.733433509789466]",11.733433509789462,-11.733433509789464,0,1,1,0.696213602974828,1.6962136029748283,1.3037863970251722,3,1,1.4462136029748283,0,3,0,3,0,0,1,1,1,,,,,,,0.0019176670466549695,222.1401841249899,222.1401841249899,223.14012662501773,223.5928181670024,223.82661816698965,223.82661816698965,223.82661816698965,225.14097945799585,225.14097945799585,225.14097945799585,225.14097945799585,226.14020195801277,3.999078333028592,200002,004,2023-03-16_15h59.42.722,DMS_BEST_eyetracking_DAN_base_12-36_looped_10minWORKING,2022.2.4,None,
30,UNPRED,12,1.0384560439774382,0,images/picture_1.png,images/picture_1.png,0,"[11.733433509789462, -11.733433509789466]",11.733433509789462,-11.733433509789464,images/picture_2.png,1,"[-11.733433509789462, 11.733433509789464]",-11.733433509789462,11.733433509789464,images/picture_3.png,2,"[11.733433509789464, 11.733433509789462]",11.733433509789464,11.733433509789462,0,1,1,1.0384560439774382,2.038456043977438,0.9615439560225618,3,1,1.7884560439774382,0,3,0,3,0,0,2,2,3,,,,,,,,,,,,,,,,,,,,,200002,004,2023-03-16_15h59.42.722,DMS_BEST_eyetracking_DAN_base_12-36_looped_10minWORKING,2022.2.4,None,
30,UNPRED,12,1.0384560439774382,0,images/picture_1.png,images/picture_1.png,0,"[11.733433509789462, -11.733433509789466]",11.733433509789462,-11.733433509789464,images/picture_2.png,1,"[-11.733433509789462, 11.733433509789464]",-11.733433509789462,11.733433509789464,images/picture_3.png,2,"[11.733433509789464, 11.733433509789462]",11.733433509789464,11.733433509789462,0,1,1,1.0384560439774382,2.038456043977438,0.9615439560225618,3,1,1.7884560439774382,0,3,0,3,0,0,2,2,3,,,,,,,0.00243237498216331,226.14020195801277,226.14020195801277,227.1403425419703,227.94056429201737,228.17367566697067,228.17367566697067,228.17367566697067,229.14011249999749,229.14011249999749,229.14011249999749,229.14011249999749,230.13984037499176,3.9987685829983093,200002,004,2023-03-16_15h59.42.722,DMS_BEST_eyetracking_DAN_base_12-36_looped_10minWORKING,2022.2.4,None,
27,UNPRED,12,1.0064938496451008,2,images/picture_3.png,images/picture_1.png,0,"[-11.733433509789466, -11.733433509789462]",-11.733433509789464,-11.733433509789462,images/picture_2.png,1,"[11.733433509789462, -11.733433509789466]",11.733433509789462,-11.733433509789464,images/picture_3.png,2,"[-11.733433509789462, 11.733433509789464]",-11.733433509789462,11.733433509789464,0,1,1,1.0064938496451008,2.006493849645101,0.9935061503548992,3,1,1.7564938496451008,0,3,0,3,0,0,3,3,0,,,,,,,,,,,,,,,,,,,,,200002,004,2023-03-16_15h59.42.722,DMS_BEST_eyetracking_DAN_base_12-36_looped_10minWORKING,2022.2.4,None,
27,UNPRED,12,1.0064938496451008,2,images/picture_3.png,images/picture_1.png,0,"[-11.733433509789466, -11.733433509789462]",-11.733433509789464,-11.733433509789462,images/picture_2.png,1,"[11.733433509789462, -11.733433509789466]",11.733433509789462,-11.733433509789464,images/picture_3.png,2,"[-11.733433509789462, 11.733433509789464]",-11.733433509789462,11.733433509789464,0,1,1,1.0064938496451008,2.006493849645101,0.9935061503548992,3,1,1.7564938496451008,0,3,0,3,0,0,3,3,0,,,,,,,0.0021347079891711473,230.13984037499176,230.13984037499176,231.14012549998006,231.90689874999225,232.1400815420202,232.1400815420202,232.1400815420202,233.14005749998614,233.14005749998614,233.14005749998614,233.14005749998614,234.1403164169751,3.996788042015396,200002,004,2023-03-16_15h59.42.722,DMS_BEST_eyetracking_DAN_base_12-36_looped_10minWORKING,2022.2.4,None,
29,UNPRED,12,1.1476796316442668,0,images/picture_1.png,images/picture_1.png,0,"[11.733433509789464, 11.733433509789462]",11.733433509789464,11.733433509789462,images/picture_2.png,1,"[-11.733433509789462, 11.733433509789464]",-11.733433509789462,11.733433509789464,images/picture_3.png,2,"[11.733433509789462, -11.733433509789466]",11.733433509789462,-11.733433509789464,0,1,1,1.1476796316442668,2.147679631644267,0.8523203683557332,3,1,1.8976796316442668,0,3,0,3,0,0,4,4,2,,,,,,,,,,,,,,,,,,,,,200002,004,2023-03-16_15h59.42.722,DMS_BEST_eyetracking_DAN_base_12-36_looped_10minWORKING,2022.2.4,None,
29,UNPRED,12,1.1476796316442668,0,images/picture_1.png,images/picture_1.png,0,"[11.733433509789464, 11.733433509789462]",11.733433509789464,11.733433509789462,images/picture_2.png,1,"[-11.733433509789462, 11.733433509789464]",-11.733433509789462,11.733433509789464,images/picture_3.png,2,"[11.733433509789462, -11.733433509789466]",11.733433509789462,-11.733433509789464,0,1,1,1.1476796316442668,2.147679631644267,0.8523203683557332,3,1,1.8976796316442668,0,3,0,3,0,0,4,4,2,,,,,,,0.0022429159726016223,234.1403164169751,234.1403164169751,235.14075650001178,236.04051658301614,236.27348520798841,236.27348520798841,236.27348520798841,237.14069483301137,237.14069483301137,237.14069483301137,237.14069483301137,238.14027616701787,3.998451457999181,200002,004,2023-03-16_15h59.42.722,DMS_BEST_eyetracking_DAN_base_12-36_looped_10minWORKING,2022.2.4,None,
32,UNPRED,12,0.5500002489919836,2,images/picture_3.png,images/picture_1.png,0,"[11.733433509789462, -11.733433509789466]",11.733433509789462,-11.733433509789464,images/picture_2.png,1,"[-11.733433509789462, 11.733433509789464]",-11.733433509789462,11.733433509789464,images/picture_3.png,2,"[11.733433509789464, 11.733433509789462]",11.733433509789464,11.733433509789462,0,1,1,0.5500002489919836,1.5500002489919835,1.4499997510080165,3,1,1.3000002489919835,0,3,0,3,0,0,5,5,5,,,,,,,,,,,,,,,,,,,,,200002,004,2023-03-16_15h59.42.722,DMS_BEST_eyetracking_DAN_base_12-36_looped_10minWORKING,2022.2.4,None,
32,UNPRED,12,0.5500002489919836,2,images/picture_3.png,images/picture_1.png,0,"[11.733433509789462, -11.733433509789466]",11.733433509789462,-11.733433509789464,images/picture_2.png,1,"[-11.733433509789462, 11.733433509789464]",-11.733433509789462,11.733433509789464,images/picture_3.png,2,"[11.733433509789464, 11.733433509789462]",11.733433509789464,11.733433509789462,0,1,1,0.5500002489919836,1.5500002489919835,1.4499997510080165,3,1,1.3000002489919835,0,3,0,3,0,0,5,5,5,,,,,,,0.0020530420006252825,238.14027616701787,238.14027616701787,239.14138670801185,239.44042212498607,239.69258154201088,239.69258154201088,239.69258154201088,241.14004662499065,241.14004662499065,241.14004662499065,241.14004662499065,242.13960424996912,3.9980717090074904,200002,004,2023-03-16_15h59.42.722,DMS_BEST_eyetracking_DAN_base_12-36_looped_10minWORKING,2022.2.4,None,
33,UNPRED,12,1.1488748042779278,1,images/picture_2.png,images/picture_1.png,0,"[-11.733433509789466, -11.733433509789462]",-11.733433509789464,-11.733433509789462,images/picture_2.png,1,"[11.733433509789464, 11.733433509789462]",11.733433509789464,11.733433509789462,images/picture_3.png,2,"[11.733433509789462, -11.733433509789466]",11.733433509789462,-11.733433509789464,0,1,1,1.1488748042779278,2.148874804277928,0.8511251957220722,3,1,1.8988748042779282,0,3,0,3,0,0,6,6,6,,,,,,,,,,,,,,,,,,,,,200002,004,2023-03-16_15h59.42.722,DMS_BEST_eyetracking_DAN_base_12-36_looped_10minWORKING,2022.2.4,None,
33,UNPRED,12,1.1488748042779278,1,images/picture_2.png,images/picture_1.png,0,"[-11.733433509789466, -11.733433509789462]",-11.733433509789464,-11.733433509789462,images/picture_2.png,1,"[11.733433509789464, 11.733433509789462]",11.733433509789464,11.733433509789462,images/picture_3.png,2,"[11.733433509789462, -11.733433509789466]",11.733433509789462,-11.733433509789464,0,1,1,1.1488748042779278,2.148874804277928,0.8511251957220722,3,1,1.8988748042779282,0,3,0,3,0,0,6,6,6,,,,,,,0.002557291998527944,242.13960424996912,242.13960424996912,243.14032162498916,244.0405350420042,244.2927308329963,244.2927308329963,244.2927308329963,245.15903937496478,245.15903937496478,245.15903937496478,245.13991899997927,246.13987662497675,3.9970522080548108,200002,004,2023-03-16_15h59.42.722,DMS_BEST_eyetracking_DAN_base_12-36_looped_10minWORKING,2022.2.4,None,
