trial_count,blockType,blockNum,delay_time,stimImage_i,stimImage,responseImage1,responseImage1_i,responseImage1_pos,responseImage1_X,responseImage1_Y,responseImage2,responseImage2_i,responseImage2_pos,responseImage2_X,responseImage2_Y,responseImage3,responseImage3_i,responseImage3_pos,responseImage3_X,responseImage3_Y,cue_onset,cue_dur,delay_onset,delay_dur,resp_onset,resp_dur,rest_onset,rest_dur,circle_dur,circle_onset,n,order,,,,,,,,,,,,,,
49,UNPRED,8,0.7671203204462936,2,images/picture_3.png,images/picture_1.png,0,"[-11.733433509789466, -11.733433509789462]",-11.733433509789464,-11.733433509789462,images/picture_2.png,1,"[11.733433509789464, 11.733433509789462]",11.733433509789464,11.733433509789462,images/picture_3.png,2,"[11.733433509789462, -11.733433509789466]",11.733433509789462,-11.733433509789464,0,1,1,0.7671203204462936,1.7671203204462935,1.2328796795537065,3,1,1.5171203204462935,0,1.0,12.0, , , , , , , , , , , , , , 
50,UNPRED,8,0.6385168667713793,2,images/picture_3.png,images/picture_1.png,0,"[-11.733433509789466, -11.733433509789462]",-11.733433509789464,-11.733433509789462,images/picture_2.png,1,"[11.733433509789464, 11.733433509789462]",11.733433509789464,11.733433509789462,images/picture_3.png,2,"[-11.733433509789462, 11.733433509789464]",-11.733433509789462,11.733433509789464,0,1,1,0.6385168667713793,1.6385168667713792,1.3614831332286208,3,1,1.3885168667713792,0,1.0,4.0, , , , , , , , , , , , , , 
51,UNPRED,8,1.1063934325462794,1,images/picture_2.png,images/picture_1.png,0,"[11.733433509789462, -11.733433509789466]",11.733433509789462,-11.733433509789464,images/picture_2.png,1,"[11.733433509789464, 11.733433509789462]",11.733433509789464,11.733433509789462,images/picture_3.png,2,"[-11.733433509789466, -11.733433509789462]",-11.733433509789464,-11.733433509789462,0,1,1,1.1063934325462794,2.1063934325462794,0.8936065674537206,3,1,1.8563934325462796,0,1.0,5.0, , , , , , , , , , , , , , 
52,UNPRED,8,0.6260432571746641,2,images/picture_3.png,images/picture_1.png,0,"[-11.733433509789466, -11.733433509789462]",-11.733433509789464,-11.733433509789462,images/picture_2.png,1,"[-11.733433509789462, 11.733433509789464]",-11.733433509789462,11.733433509789464,images/picture_3.png,2,"[11.733433509789464, 11.733433509789462]",11.733433509789464,11.733433509789462,0,1,1,0.6260432571746641,1.626043257174664,1.373956742825336,3,1,1.376043257174664,0,1.0,2.0, , , , , , , , , , , , , , 
53,UNPRED,8,0.7979485502522876,1,images/picture_2.png,images/picture_1.png,0,"[-11.733433509789466, -11.733433509789462]",-11.733433509789464,-11.733433509789462,images/picture_2.png,1,"[11.733433509789462, -11.733433509789466]",11.733433509789462,-11.733433509789464,images/picture_3.png,2,"[-11.733433509789462, 11.733433509789464]",-11.733433509789462,11.733433509789464,0,1,1,0.7979485502522876,1.7979485502522876,1.2020514497477124,3,1,1.5479485502522876,0,1.0,6.0, , , , , , , , , , , , , , 
54,UNPRED,8,1.1153613666096571,1,images/picture_2.png,images/picture_1.png,0,"[11.733433509789462, -11.733433509789466]",11.733433509789462,-11.733433509789464,images/picture_2.png,1,"[-11.733433509789462, 11.733433509789464]",-11.733433509789462,11.733433509789464,images/picture_3.png,2,"[-11.733433509789466, -11.733433509789462]",-11.733433509789464,-11.733433509789462,0,1,1,1.1153613666096571,2.1153613666096573,0.8846386333903429,3,1,1.8653613666096571,0,1.0,11.0, , , , , , , , , , , , , , 
55,UNPRED,8,0.5884683990097191,0,images/picture_1.png,images/picture_1.png,0,"[-11.733433509789462, 11.733433509789464]",-11.733433509789462,11.733433509789464,images/picture_2.png,1,"[-11.733433509789466, -11.733433509789462]",-11.733433509789464,-11.733433509789462,images/picture_3.png,2,"[11.733433509789462, -11.733433509789466]",11.733433509789462,-11.733433509789464,0,1,1,0.5884683990097191,1.5884683990097193,1.4115316009902807,3,1,1.3384683990097193,0,1.0,0.0, , , , , , , , , , , , , , 
56,UNPRED,8,1.0497251035986432,2,images/picture_3.png,images/picture_1.png,0,"[11.733433509789462, -11.733433509789466]",11.733433509789462,-11.733433509789464,images/picture_2.png,1,"[-11.733433509789466, -11.733433509789462]",-11.733433509789464,-11.733433509789462,images/picture_3.png,2,"[-11.733433509789462, 11.733433509789464]",-11.733433509789462,11.733433509789464,0,1,1,1.0497251035986432,2.049725103598643,0.9502748964013568,3,1,1.799725103598643,0,1.0,14.0, , , , , , , , , , , , , , 
57,UNPRED,8,0.5461354718048156,2,images/picture_3.png,images/picture_1.png,0,"[-11.733433509789466, -11.733433509789462]",-11.733433509789464,-11.733433509789462,images/picture_2.png,1,"[-11.733433509789462, 11.733433509789464]",-11.733433509789462,11.733433509789464,images/picture_3.png,2,"[11.733433509789462, -11.733433509789466]",11.733433509789462,-11.733433509789464,0,1,1,0.5461354718048156,1.5461354718048157,1.4538645281951843,3,1,1.2961354718048157,0,1.0,1.0, , , , , , , , , , , , , , 
58,UNPRED,8,0.8598215337026909,0,images/picture_1.png,images/picture_1.png,0,"[-11.733433509789462, 11.733433509789464]",-11.733433509789462,11.733433509789464,images/picture_2.png,1,"[11.733433509789464, 11.733433509789462]",11.733433509789464,11.733433509789462,images/picture_3.png,2,"[11.733433509789462, -11.733433509789466]",11.733433509789462,-11.733433509789464,0,1,1,0.8598215337026909,1.8598215337026909,1.1401784662973091,3,1,1.6098215337026909,0,1.0,7.0, , , , , , , , , , , , , , 
59,UNPRED,8,0.9780857757764718,2,images/picture_3.png,images/picture_1.png,0,"[11.733433509789464, 11.733433509789462]",11.733433509789464,11.733433509789462,images/picture_2.png,1,"[11.733433509789462, -11.733433509789466]",11.733433509789462,-11.733433509789464,images/picture_3.png,2,"[-11.733433509789466, -11.733433509789462]",-11.733433509789464,-11.733433509789462,0,1,1,0.9780857757764718,1.978085775776472,1.0219142242235282,3,1,1.7280857757764718,0,1.0,13.0, , , , , , , , , , , , , , 

extraInfo
participant,200001
session,005
date,2023-03-10_12h40.57.543
expName,DMS_BEST_eyetracking_DAN_base_12-60_looped_10minWORKING
psychopyVersion,2022.2.4
frameRate,None
﻿trial_count,blockType,blockNum,delay_time,stimImage_i,stimImage,responseImage1,responseImage1_i,responseImage1_pos,responseImage1_X,responseImage1_Y,responseImage2,responseImage2_i,responseImage2_pos,responseImage2_X,responseImage2_Y,responseImage3,responseImage3_i,responseImage3_pos,responseImage3_X,responseImage3_Y,cue_onset,cue_dur,delay_onset,delay_dur,resp_onset,resp_dur,rest_onset,rest_dur,circle_dur,circle_onset,n,order,,,,,,,,,,,,,,
60,PRED,8,0.9770423636621464,0,images/picture_1.png,images/picture_1.png,0,"[-11.733433509789466, -11.733433509789462]",-11.733433509789464,-11.733433509789462,images/picture_2.png,1,"[-11.733433509789462, 11.733433509789464]",-11.733433509789462,11.733433509789464,images/picture_3.png,2,"[11.733433509789464, 11.733433509789462]",11.733433509789464,11.733433509789462,0,1,1,0.9770423636621464,1.9770423636621464,1.0229576363378536,3,1,1.7270423636621464,0,1.0,12.0, , , , , , , , , , , , , , 
61,PRED,8,0.5677814516030525,0,images/picture_1.png,images/picture_1.png,0,"[11.733433509789464, 11.733433509789462]",11.733433509789464,11.733433509789462,images/picture_2.png,1,"[11.733433509789462, -11.733433509789466]",11.733433509789462,-11.733433509789464,images/picture_3.png,2,"[-11.733433509789462, 11.733433509789464]",-11.733433509789462,11.733433509789464,0,1,1,0.5677814516030525,1.5677814516030524,1.4322185483969476,3,1,1.3177814516030524,0,1.0,1.0, , , , , , , , , , , , , , 
62,PRED,8,0.9916430505692472,0,images/picture_1.png,images/picture_1.png,0,"[-11.733433509789466, -11.733433509789462]",-11.733433509789464,-11.733433509789462,images/picture_2.png,1,"[11.733433509789464, 11.733433509789462]",11.733433509789464,11.733433509789462,images/picture_3.png,2,"[11.733433509789462, -11.733433509789466]",11.733433509789462,-11.733433509789464,0,1,1,0.9916430505692472,1.9916430505692466,1.008356949430753,3,1,1.7416430505692466,0,1.0,2.0, , , , , , , , , , , , , , 
63,PRED,8,1.0089224384922182,0,images/picture_1.png,images/picture_1.png,0,"[11.733433509789462, -11.733433509789466]",11.733433509789462,-11.733433509789464,images/picture_2.png,1,"[-11.733433509789466, -11.733433509789462]",-11.733433509789464,-11.733433509789462,images/picture_3.png,2,"[-11.733433509789462, 11.733433509789464]",-11.733433509789462,11.733433509789464,0,1,1,1.0089224384922182,2.0089224384922177,0.9910775615077818,3,1,1.7589224384922182,0,1.0,9.0, , , , , , , , , , , , , , 
64,PRED,8,0.5939285274100187,0,images/picture_1.png,images/picture_1.png,0,"[-11.733433509789462, 11.733433509789464]",-11.733433509789462,11.733433509789464,images/picture_2.png,1,"[-11.733433509789466, -11.733433509789462]",-11.733433509789464,-11.733433509789462,images/picture_3.png,2,"[11.733433509789462, -11.733433509789466]",11.733433509789462,-11.733433509789464,0,1,1,0.5939285274100187,1.5939285274100188,1.4060714725899812,3,1,1.3439285274100188,0,1.0,4.0, , , , , , , , , , , , , , 
65,PRED,8,0.9341523420985868,0,images/picture_1.png,images/picture_1.png,0,"[-11.733433509789462, 11.733433509789464]",-11.733433509789462,11.733433509789464,images/picture_2.png,1,"[11.733433509789464, 11.733433509789462]",11.733433509789464,11.733433509789462,images/picture_3.png,2,"[11.733433509789462, -11.733433509789466]",11.733433509789462,-11.733433509789464,0,1,1,0.9341523420985868,1.9341523420985869,1.0658476579014131,3,1,1.6841523420985869,0,1.0,3.0, , , , , , , , , , , , , , 
66,PRED,8,0.9416322791469448,0,images/picture_1.png,images/picture_1.png,0,"[-11.733433509789466, -11.733433509789462]",-11.733433509789464,-11.733433509789462,images/picture_2.png,1,"[-11.733433509789462, 11.733433509789464]",-11.733433509789462,11.733433509789464,images/picture_3.png,2,"[11.733433509789462, -11.733433509789466]",11.733433509789462,-11.733433509789464,0,1,1,0.9416322791469448,1.9416322791469451,1.058367720853055,3,1,1.6916322791469451,0,1.0,5.0, , , , , , , , , , , , , , 
67,PRED,8,0.8635403835527183,0,images/picture_1.png,images/picture_1.png,0,"[11.733433509789464, 11.733433509789462]",11.733433509789464,11.733433509789462,images/picture_2.png,1,"[11.733433509789462, -11.733433509789466]",11.733433509789462,-11.733433509789464,images/picture_3.png,2,"[-11.733433509789466, -11.733433509789462]",-11.733433509789464,-11.733433509789462,0,1,1,0.8635403835527183,1.8635403835527184,1.1364596164472816,3,1,1.6135403835527184,0,1.0,8.0, , , , , , , , , , , , , , 
68,PRED,8,0.8497553196918793,0,images/picture_1.png,images/picture_1.png,0,"[11.733433509789462, -11.733433509789466]",11.733433509789462,-11.733433509789464,images/picture_2.png,1,"[-11.733433509789466, -11.733433509789462]",-11.733433509789464,-11.733433509789462,images/picture_3.png,2,"[-11.733433509789462, 11.733433509789464]",-11.733433509789462,11.733433509789464,0,1,1,0.8497553196918793,1.8497553196918792,1.1502446803081208,3,1,1.5997553196918792,0,1.0,6.0, , , , , , , , , , , , , , 
69,PRED,8,0.8421647852254879,0,images/picture_1.png,images/picture_1.png,0,"[-11.733433509789466, -11.733433509789462]",-11.733433509789464,-11.733433509789462,images/picture_2.png,1,"[11.733433509789464, 11.733433509789462]",11.733433509789464,11.733433509789462,images/picture_3.png,2,"[-11.733433509789462, 11.733433509789464]",-11.733433509789462,11.733433509789464,0,1,1,0.8421647852254879,1.842164785225488,1.157835214774512,3,1,1.592164785225488,0,1.0,10.0, , , , , , , , , , , , , , 
70,PRED,8,0.8311541606313952,0,images/picture_1.png,images/picture_1.png,0,"[11.733433509789464, 11.733433509789462]",11.733433509789464,11.733433509789462,images/picture_2.png,1,"[11.733433509789462, -11.733433509789466]",11.733433509789462,-11.733433509789464,images/picture_3.png,2,"[-11.733433509789462, 11.733433509789464]",-11.733433509789462,11.733433509789464,0,1,1,0.8311541606313952,1.8311541606313952,1.1688458393686048,3,1,1.5811541606313952,0,1.0,11.0, , , , , , , , , , , , , , 
71,PRED,8,0.8116650600208146,0,images/picture_1.png,images/picture_1.png,0,"[11.733433509789464, 11.733433509789462]",11.733433509789464,11.733433509789462,images/picture_2.png,1,"[-11.733433509789462, 11.733433509789464]",-11.733433509789462,11.733433509789464,images/picture_3.png,2,"[-11.733433509789466, -11.733433509789462]",-11.733433509789464,-11.733433509789462,0,1,1,0.8116650600208146,1.8116650600208144,1.1883349399791854,3,1,1.5616650600208146,0,1.0,0.0, , , , , , , , , , , , , , 
72,PRED,8,0.83242139911418,0,images/picture_1.png,images/picture_1.png,0,"[11.733433509789464, 11.733433509789462]",11.733433509789464,11.733433509789462,images/picture_2.png,1,"[-11.733433509789466, -11.733433509789462]",-11.733433509789464,-11.733433509789462,images/picture_3.png,2,"[-11.733433509789462, 11.733433509789464]",-11.733433509789462,11.733433509789464,0,1,1,0.83242139911418,1.83242139911418,1.16757860088582,3,1,1.58242139911418,0,1.0,13.0, , , , , , , , , , , , , , 
73,PRED,8,0.6003527343640864,0,images/picture_1.png,images/picture_1.png,0,"[11.733433509789464, 11.733433509789462]",11.733433509789464,11.733433509789462,images/picture_2.png,1,"[-11.733433509789466, -11.733433509789462]",-11.733433509789464,-11.733433509789462,images/picture_3.png,2,"[11.733433509789462, -11.733433509789466]",11.733433509789462,-11.733433509789464,0,1,1,0.6003527343640864,1.6003527343640864,1.3996472656359136,3,1,1.3503527343640864,0,1.0,7.0, , , , , , , , , , , , , , 
74,PRED,8,0.8837195258667145,0,images/picture_1.png,images/picture_1.png,0,"[11.733433509789464, 11.733433509789462]",11.733433509789464,11.733433509789462,images/picture_2.png,1,"[11.733433509789462, -11.733433509789466]",11.733433509789462,-11.733433509789464,images/picture_3.png,2,"[-11.733433509789466, -11.733433509789462]",-11.733433509789464,-11.733433509789462,0,1,1,0.8837195258667145,1.8837195258667143,1.1162804741332857,3,1,1.6337195258667143,0,1.0,14.0, , , , , , , , , , , , , , 

extraInfo
participant,200001
session,005
date,2023-03-10_12h40.57.543
expName,DMS_BEST_eyetracking_DAN_base_12-60_looped_10minWORKING
psychopyVersion,2022.2.4
frameRate,None
﻿trial_count,blockType,blockNum,delay_time,stimImage_i,stimImage,responseImage1,responseImage1_i,responseImage1_pos,responseImage1_X,responseImage1_Y,responseImage2,responseImage2_i,responseImage2_pos,responseImage2_X,responseImage2_Y,responseImage3,responseImage3_i,responseImage3_pos,responseImage3_X,responseImage3_Y,cue_onset,cue_dur,delay_onset,delay_dur,resp_onset,resp_dur,rest_onset,rest_dur,circle_dur,circle_onset,n,order,,,,,,,,,,,,,,
75,UNPRED,8,0.5139281674971495,2,images/picture_3.png,images/picture_1.png,0,"[11.733433509789464, 11.733433509789462]",11.733433509789464,11.733433509789462,images/picture_2.png,1,"[11.733433509789462, -11.733433509789466]",11.733433509789462,-11.733433509789464,images/picture_3.png,2,"[-11.733433509789462, 11.733433509789464]",-11.733433509789462,11.733433509789464,0,1,1,0.5139281674971495,1.5139281674971494,1.4860718325028506,3,1,1.2639281674971494,0,1.0,10.0, , , , , , , , , , , , , , 
76,UNPRED,8,0.8467468657382031,2,images/picture_3.png,images/picture_1.png,0,"[11.733433509789464, 11.733433509789462]",11.733433509789464,11.733433509789462,images/picture_2.png,1,"[-11.733433509789462, 11.733433509789464]",-11.733433509789462,11.733433509789464,images/picture_3.png,2,"[-11.733433509789466, -11.733433509789462]",-11.733433509789464,-11.733433509789462,0,1,1,0.8467468657382031,1.8467468657382031,1.1532531342617969,3,1,1.5967468657382031,0,1.0,14.0, , , , , , , , , , , , , , 
77,UNPRED,8,0.8607446601581251,1,images/picture_2.png,images/picture_1.png,0,"[-11.733433509789466, -11.733433509789462]",-11.733433509789464,-11.733433509789462,images/picture_2.png,1,"[-11.733433509789462, 11.733433509789464]",-11.733433509789462,11.733433509789464,images/picture_3.png,2,"[11.733433509789462, -11.733433509789466]",11.733433509789462,-11.733433509789464,0,1,1,0.8607446601581251,1.8607446601581248,1.139255339841875,3,1,1.6107446601581248,0,1.0,2.0, , , , , , , , , , , , , , 
78,UNPRED,8,1.0045433741131164,0,images/picture_1.png,images/picture_1.png,0,"[11.733433509789464, 11.733433509789462]",11.733433509789464,11.733433509789462,images/picture_2.png,1,"[-11.733433509789466, -11.733433509789462]",-11.733433509789464,-11.733433509789462,images/picture_3.png,2,"[11.733433509789462, -11.733433509789466]",11.733433509789462,-11.733433509789464,0,1,1,1.0045433741131164,2.0045433741131164,0.9954566258868836,3,1,1.7545433741131164,0,1.0,4.0, , , , , , , , , , , , , , 
79,UNPRED,8,0.7516898164411034,1,images/picture_2.png,images/picture_1.png,0,"[11.733433509789464, 11.733433509789462]",11.733433509789464,11.733433509789462,images/picture_2.png,1,"[11.733433509789462, -11.733433509789466]",11.733433509789462,-11.733433509789464,images/picture_3.png,2,"[-11.733433509789462, 11.733433509789464]",-11.733433509789462,11.733433509789464,0,1,1,0.7516898164411034,1.7516898164411034,1.2483101835588966,3,1,1.5016898164411034,0,1.0,8.0, , , , , , , , , , , , , , 
80,UNPRED,8,0.6964248944745304,1,images/picture_2.png,images/picture_1.png,0,"[11.733433509789464, 11.733433509789462]",11.733433509789464,11.733433509789462,images/picture_2.png,1,"[11.733433509789462, -11.733433509789466]",11.733433509789462,-11.733433509789464,images/picture_3.png,2,"[-11.733433509789466, -11.733433509789462]",-11.733433509789464,-11.733433509789462,0,1,1,0.6964248944745304,1.6964248944745304,1.3035751055254696,3,1,1.4464248944745304,0,1.0,0.0, , , , , , , , , , , , , , 
81,UNPRED,8,0.8402418065551049,1,images/picture_2.png,images/picture_1.png,0,"[-11.733433509789462, 11.733433509789464]",-11.733433509789462,11.733433509789464,images/picture_2.png,1,"[11.733433509789464, 11.733433509789462]",11.733433509789464,11.733433509789462,images/picture_3.png,2,"[11.733433509789462, -11.733433509789466]",11.733433509789462,-11.733433509789464,0,1,1,0.8402418065551049,1.840241806555105,1.159758193444895,3,1,1.590241806555105,0,1.0,13.0, , , , , , , , , , , , , , 
82,UNPRED,8,0.8579200405540417,2,images/picture_3.png,images/picture_1.png,0,"[11.733433509789462, -11.733433509789466]",11.733433509789462,-11.733433509789464,images/picture_2.png,1,"[11.733433509789464, 11.733433509789462]",11.733433509789464,11.733433509789462,images/picture_3.png,2,"[-11.733433509789462, 11.733433509789464]",-11.733433509789462,11.733433509789464,0,1,1,0.8579200405540417,1.8579200405540417,1.1420799594459583,3,1,1.6079200405540417,0,1.0,9.0, , , , , , , , , , , , , , 
83,UNPRED,8,0.7113365358765892,2,images/picture_3.png,images/picture_1.png,0,"[11.733433509789464, 11.733433509789462]",11.733433509789464,11.733433509789462,images/picture_2.png,1,"[-11.733433509789466, -11.733433509789462]",-11.733433509789464,-11.733433509789462,images/picture_3.png,2,"[11.733433509789462, -11.733433509789466]",11.733433509789462,-11.733433509789464,0,1,1,0.7113365358765892,1.711336535876589,1.288663464123411,3,1,1.461336535876589,0,1.0,3.0, , , , , , , , , , , , , , 
84,UNPRED,8,0.8728516089820066,1,images/picture_2.png,images/picture_1.png,0,"[-11.733433509789466, -11.733433509789462]",-11.733433509789464,-11.733433509789462,images/picture_2.png,1,"[-11.733433509789462, 11.733433509789464]",-11.733433509789462,11.733433509789464,images/picture_3.png,2,"[11.733433509789462, -11.733433509789466]",11.733433509789462,-11.733433509789464,0,1,1,0.8728516089820066,1.8728516089820064,1.1271483910179934,3,1,1.6228516089820066,0,1.0,12.0, , , , , , , , , , , , , , 
85,UNPRED,8,0.7632607775442602,0,images/picture_1.png,images/picture_1.png,0,"[11.733433509789464, 11.733433509789462]",11.733433509789464,11.733433509789462,images/picture_2.png,1,"[-11.733433509789466, -11.733433509789462]",-11.733433509789464,-11.733433509789462,images/picture_3.png,2,"[11.733433509789462, -11.733433509789466]",11.733433509789462,-11.733433509789464,0,1,1,0.7632607775442602,1.7632607775442604,1.2367392224557396,3,1,1.5132607775442604,0,1.0,7.0, , , , , , , , , , , , , , 
86,UNPRED,8,0.8400543918649079,1,images/picture_2.png,images/picture_1.png,0,"[-11.733433509789466, -11.733433509789462]",-11.733433509789464,-11.733433509789462,images/picture_2.png,1,"[11.733433509789464, 11.733433509789462]",11.733433509789464,11.733433509789462,images/picture_3.png,2,"[-11.733433509789462, 11.733433509789464]",-11.733433509789462,11.733433509789464,0,1,1,0.8400543918649079,1.8400543918649084,1.159945608135092,3,1,1.5900543918649084,0,1.0,5.0, , , , , , , , , , , , , , 
87,UNPRED,8,0.8652711935573999,1,images/picture_2.png,images/picture_1.png,0,"[-11.733433509789462, 11.733433509789464]",-11.733433509789462,11.733433509789464,images/picture_2.png,1,"[-11.733433509789466, -11.733433509789462]",-11.733433509789464,-11.733433509789462,images/picture_3.png,2,"[11.733433509789462, -11.733433509789466]",11.733433509789462,-11.733433509789464,0,1,1,0.8652711935573999,1.8652711935574,1.1347288064426002,3,1,1.6152711935573998,0,1.0,6.0, , , , , , , , , , , , , , 
88,UNPRED,8,1.0586730674226619,0,images/picture_1.png,images/picture_1.png,0,"[11.733433509789464, 11.733433509789462]",11.733433509789464,11.733433509789462,images/picture_2.png,1,"[-11.733433509789466, -11.733433509789462]",-11.733433509789464,-11.733433509789462,images/picture_3.png,2,"[-11.733433509789462, 11.733433509789464]",-11.733433509789462,11.733433509789464,0,1,1,1.0586730674226619,2.058673067422662,0.941326932577338,3,1,1.8086730674226617,0,1.0,11.0, , , , , , , , , , , , , , 
89,UNPRED,8,0.6641933996387276,1,images/picture_2.png,images/picture_1.png,0,"[-11.733433509789462, 11.733433509789464]",-11.733433509789462,11.733433509789464,images/picture_2.png,1,"[11.733433509789462, -11.733433509789466]",11.733433509789462,-11.733433509789464,images/picture_3.png,2,"[11.733433509789464, 11.733433509789462]",11.733433509789464,11.733433509789462,0,1,1,0.6641933996387276,1.6641933996387277,1.3358066003612723,3,1,1.4141933996387277,0,1.0,1.0, , , , , , , , , , , , , , 

extraInfo
participant,200001
session,005
date,2023-03-10_12h40.57.543
expName,DMS_BEST_eyetracking_DAN_base_12-60_looped_10minWORKING
psychopyVersion,2022.2.4
frameRate,None
﻿trial_count,blockType,blockNum,delay_time,stimImage_i,stimImage,responseImage1,responseImage1_i,responseImage1_pos,responseImage1_X,responseImage1_Y,responseImage2,responseImage2_i,responseImage2_pos,responseImage2_X,responseImage2_Y,responseImage3,responseImage3_i,responseImage3_pos,responseImage3_X,responseImage3_Y,cue_onset,cue_dur,delay_onset,delay_dur,resp_onset,resp_dur,rest_onset,rest_dur,circle_dur,circle_onset,n,order,,,,,,,,,,,,,,
90,PRED,8,0.8282365857821992,0,images/picture_1.png,images/picture_1.png,0,"[11.733433509789462, -11.733433509789466]",11.733433509789462,-11.733433509789464,images/picture_2.png,1,"[-11.733433509789466, -11.733433509789462]",-11.733433509789464,-11.733433509789462,images/picture_3.png,2,"[-11.733433509789462, 11.733433509789464]",-11.733433509789462,11.733433509789464,0,1,1,0.8282365857821992,1.8282365857821992,1.1717634142178008,3,1,1.5782365857821992,0,1.0,5.0, , , , , , , , , , , , , , 
91,PRED,8,1.0684960387258515,0,images/picture_1.png,images/picture_1.png,0,"[-11.733433509789462, 11.733433509789464]",-11.733433509789462,11.733433509789464,images/picture_2.png,1,"[-11.733433509789466, -11.733433509789462]",-11.733433509789464,-11.733433509789462,images/picture_3.png,2,"[11.733433509789462, -11.733433509789466]",11.733433509789462,-11.733433509789464,0,1,1,1.0684960387258515,2.0684960387258515,0.9315039612741484,3,1,1.8184960387258515,0,1.0,14.0, , , , , , , , , , , , , , 
92,PRED,8,1.13874832033095,0,images/picture_1.png,images/picture_1.png,0,"[-11.733433509789462, 11.733433509789464]",-11.733433509789462,11.733433509789464,images/picture_2.png,1,"[11.733433509789462, -11.733433509789466]",11.733433509789462,-11.733433509789464,images/picture_3.png,2,"[-11.733433509789466, -11.733433509789462]",-11.733433509789464,-11.733433509789462,0,1,1,1.13874832033095,2.13874832033095,0.8612516796690501,3,1,1.8887483203309496,0,1.0,6.0, , , , , , , , , , , , , , 
93,PRED,8,0.7161773914196752,0,images/picture_1.png,images/picture_1.png,0,"[-11.733433509789466, -11.733433509789462]",-11.733433509789464,-11.733433509789462,images/picture_2.png,1,"[11.733433509789462, -11.733433509789466]",11.733433509789462,-11.733433509789464,images/picture_3.png,2,"[-11.733433509789462, 11.733433509789464]",-11.733433509789462,11.733433509789464,0,1,1,0.7161773914196752,1.7161773914196752,1.2838226085803248,3,1,1.4661773914196752,0,1.0,7.0, , , , , , , , , , , , , , 
94,PRED,8,1.0886778722317223,0,images/picture_1.png,images/picture_1.png,0,"[11.733433509789462, -11.733433509789466]",11.733433509789462,-11.733433509789464,images/picture_2.png,1,"[11.733433509789464, 11.733433509789462]",11.733433509789464,11.733433509789462,images/picture_3.png,2,"[-11.733433509789462, 11.733433509789464]",-11.733433509789462,11.733433509789464,0,1,1,1.0886778722317223,2.0886778722317225,0.9113221277682776,3,1,1.8386778722317223,0,1.0,1.0, , , , , , , , , , , , , , 
95,PRED,8,0.6084281899782117,0,images/picture_1.png,images/picture_1.png,0,"[11.733433509789464, 11.733433509789462]",11.733433509789464,11.733433509789462,images/picture_2.png,1,"[-11.733433509789462, 11.733433509789464]",-11.733433509789462,11.733433509789464,images/picture_3.png,2,"[11.733433509789462, -11.733433509789466]",11.733433509789462,-11.733433509789464,0,1,1,0.6084281899782117,1.6084281899782118,1.3915718100217882,3,1,1.3584281899782118,0,1.0,3.0, , , , , , , , , , , , , , 
96,PRED,8,1.1053684970726172,0,images/picture_1.png,images/picture_1.png,0,"[-11.733433509789462, 11.733433509789464]",-11.733433509789462,11.733433509789464,images/picture_2.png,1,"[-11.733433509789466, -11.733433509789462]",-11.733433509789464,-11.733433509789462,images/picture_3.png,2,"[11.733433509789462, -11.733433509789466]",11.733433509789462,-11.733433509789464,0,1,1,1.1053684970726172,2.1053684970726168,0.8946315029273828,3,1,1.8553684970726168,0,1.0,13.0, , , , , , , , , , , , , , 
97,PRED,8,0.6740848624037914,0,images/picture_1.png,images/picture_1.png,0,"[-11.733433509789466, -11.733433509789462]",-11.733433509789464,-11.733433509789462,images/picture_2.png,1,"[11.733433509789462, -11.733433509789466]",11.733433509789462,-11.733433509789464,images/picture_3.png,2,"[11.733433509789464, 11.733433509789462]",11.733433509789464,11.733433509789462,0,1,1,0.6740848624037914,1.6740848624037914,1.3259151375962086,3,1,1.4240848624037914,0,1.0,8.0, , , , , , , , , , , , , , 
98,PRED,8,0.5734251999979323,0,images/picture_1.png,images/picture_1.png,0,"[11.733433509789464, 11.733433509789462]",11.733433509789464,11.733433509789462,images/picture_2.png,1,"[-11.733433509789462, 11.733433509789464]",-11.733433509789462,11.733433509789464,images/picture_3.png,2,"[-11.733433509789466, -11.733433509789462]",-11.733433509789464,-11.733433509789462,0,1,1,0.5734251999979323,1.5734251999979325,1.4265748000020675,3,1,1.3234251999979325,0,1.0,11.0, , , , , , , , , , , , , , 
99,PRED,8,0.6574640898141697,0,images/picture_1.png,images/picture_1.png,0,"[11.733433509789464, 11.733433509789462]",11.733433509789464,11.733433509789462,images/picture_2.png,1,"[-11.733433509789462, 11.733433509789464]",-11.733433509789462,11.733433509789464,images/picture_3.png,2,"[-11.733433509789466, -11.733433509789462]",-11.733433509789464,-11.733433509789462,0,1,1,0.6574640898141697,1.6574640898141697,1.3425359101858303,3,1,1.4074640898141697,0,1.0,12.0, , , , , , , , , , , , , , 
100,PRED,8,0.5854072910245468,0,images/picture_1.png,images/picture_1.png,0,"[-11.733433509789462, 11.733433509789464]",-11.733433509789462,11.733433509789464,images/picture_2.png,1,"[11.733433509789462, -11.733433509789466]",11.733433509789462,-11.733433509789464,images/picture_3.png,2,"[-11.733433509789466, -11.733433509789462]",-11.733433509789464,-11.733433509789462,0,1,1,0.5854072910245468,1.5854072910245467,1.4145927089754533,3,1,1.3354072910245467,0,1.0,2.0, , , , , , , , , , , , , , 
