trial_count,blockType,blockNum,delay_time,stimImage_i,stimImage,responseImage1,responseImage1_i,responseImage1_pos,responseImage1_X,responseImage1_Y,responseImage2,responseImage2_i,responseImage2_pos,responseImage2_X,responseImage2_Y,responseImage3,responseImage3_i,responseImage3_pos,responseImage3_X,responseImage3_Y,cue_onset,cue_dur,delay_onset,delay_dur,resp_onset,resp_dur,rest_onset,rest_dur,circle_dur,circle_onset,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,key_resp.started,text.started,key_resp.keys,key_resp.rt,text_2.started,text_2.stopped,etRecord.started,sample.started,Delay.started,sample.stopped,Response_1.started,Response_2.started,Response_3.started,Delay.stopped,polygon.started,Response_1.stopped,Response_2.stopped,Response_3.stopped,polygon.stopped,etRecord.stopped,participant,session,date,expName,psychopyVersion,frameRate,
4,PRED,12,0.6613107401700862,0,images/picture_1.png,images/picture_1.png,0,"[11.733433509789462, -11.733433509789466]",11.733433509789462,-11.733433509789464,images/picture_2.png,1,"[11.733433509789464, 11.733433509789462]",11.733433509789464,11.733433509789462,images/picture_3.png,2,"[-11.733433509789462, 11.733433509789464]",-11.733433509789462,11.733433509789464,0,1,1,0.6613107401700862,1.6613107401700862,1.3386892598299138,3,1,1.4113107401700862,0,0,0,0,0,0,4,4,4,,,,,,,0.004590249969623983,147.3254096249584,147.3254096249584,148.3352453749394,148.46871487493627,148.46871487493627,148.46871487493627,148.73542508296669,149.82130495796446,149.82130495796446,149.82130495796446,149.82130495796446,150.83507662499323,4.512739291996695,200002,203,2023-03-21_15h52.47.103,DMS_BEST_eyetracking_DAN_base_12-36_looped_10minWORKING,2022.2.4,None,
6,PRED,12,1.0124507372294294,0,images/picture_1.png,images/picture_1.png,0,"[11.733433509789464, 11.733433509789462]",11.733433509789464,11.733433509789462,images/picture_2.png,1,"[-11.733433509789466, -11.733433509789462]",-11.733433509789464,-11.733433509789462,images/picture_3.png,2,"[-11.733433509789462, 11.733433509789464]",-11.733433509789462,11.733433509789464,0,1,1,1.0124507372294294,2.0124507372294294,0.9875492627705706,3,1,1.7624507372294294,0,0,0,0,0,0,5,5,6,,,,,,,,,,,,,,,,,,,,,200002,203,2023-03-21_15h52.47.103,DMS_BEST_eyetracking_DAN_base_12-36_looped_10minWORKING,2022.2.4,None,
6,PRED,12,1.0124507372294294,0,images/picture_1.png,images/picture_1.png,0,"[11.733433509789464, 11.733433509789462]",11.733433509789464,11.733433509789462,images/picture_2.png,1,"[-11.733433509789466, -11.733433509789462]",-11.733433509789464,-11.733433509789462,images/picture_3.png,2,"[-11.733433509789462, 11.733433509789464]",-11.733433509789462,11.733433509789464,0,1,1,1.0124507372294294,2.0124507372294294,0.9875492627705706,3,1,1.7624507372294294,0,0,0,0,0,0,5,5,6,,,,,,,0.004180124960839748,152.34317208302673,152.34317208302673,153.35463208297733,153.8350392919965,153.8350392919965,153.8350392919965,154.1019484170247,154.83545341703575,154.83545341703575,154.83545341703575,154.83545341703575,155.83545083296485,4.510719666955993,200002,203,2023-03-21_15h52.47.103,DMS_BEST_eyetracking_DAN_base_12-36_looped_10minWORKING,2022.2.4,None,
8,PRED,12,1.1227326805427509,0,images/picture_1.png,images/picture_1.png,0,"[-11.733433509789462, 11.733433509789464]",-11.733433509789462,11.733433509789464,images/picture_2.png,1,"[-11.733433509789466, -11.733433509789462]",-11.733433509789464,-11.733433509789462,images/picture_3.png,2,"[11.733433509789462, -11.733433509789466]",11.733433509789462,-11.733433509789464,0,1,1,1.1227326805427509,2.1227326805427507,0.8772673194572493,3,1,1.8727326805427509,0,0,0,0,0,0,6,6,8,,,,,,,,,,,,,,,,,,,,,200002,203,2023-03-21_15h52.47.103,DMS_BEST_eyetracking_DAN_base_12-36_looped_10minWORKING,2022.2.4,None,
8,PRED,12,1.1227326805427509,0,images/picture_1.png,images/picture_1.png,0,"[-11.733433509789462, 11.733433509789464]",-11.733433509789462,11.733433509789464,images/picture_2.png,1,"[-11.733433509789466, -11.733433509789462]",-11.733433509789464,-11.733433509789462,images/picture_3.png,2,"[11.733433509789462, -11.733433509789466]",11.733433509789462,-11.733433509789464,0,1,1,1.1227326805427509,2.1227326805427507,0.8772673194572493,3,1,1.8727326805427509,0,0,0,0,0,0,6,6,8,,,,,,,0.0034803750459104776,157.36864474997856,157.36864474997856,158.36858362494968,158.96844945801422,158.96844945801422,158.96844945801422,159.25360720802564,159.8536745000165,159.8536745000165,159.8536745000165,159.8536745000165,160.8688279580092,4.506331542041153,200002,203,2023-03-21_15h52.47.103,DMS_BEST_eyetracking_DAN_base_12-36_looped_10minWORKING,2022.2.4,None,
0,PRED,12,0.7309846975709885,0,images/picture_1.png,images/picture_1.png,0,"[-11.733433509789466, -11.733433509789462]",-11.733433509789464,-11.733433509789462,images/picture_2.png,1,"[11.733433509789464, 11.733433509789462]",11.733433509789464,11.733433509789462,images/picture_3.png,2,"[11.733433509789462, -11.733433509789466]",11.733433509789462,-11.733433509789464,0,1,1,0.7309846975709885,1.7309846975709884,1.2690153024290116,3,1,1.4809846975709884,0,0,0,0,0,0,7,7,0,,,,,,,,,,,,,,,,,,,,,200002,203,2023-03-21_15h52.47.103,DMS_BEST_eyetracking_DAN_base_12-36_looped_10minWORKING,2022.2.4,None,
0,PRED,12,0.7309846975709885,0,images/picture_1.png,images/picture_1.png,0,"[-11.733433509789466, -11.733433509789462]",-11.733433509789464,-11.733433509789462,images/picture_2.png,1,"[11.733433509789464, 11.733433509789462]",11.733433509789464,11.733433509789462,images/picture_3.png,2,"[11.733433509789462, -11.733433509789466]",11.733433509789462,-11.733433509789464,0,1,1,0.7309846975709885,1.7309846975709884,1.2690153024290116,3,1,1.4809846975709884,0,0,0,0,0,0,7,7,0,,,,,,,0.004116749973036349,162.3733680419391,162.3733680419391,163.3881352499593,163.60200637497474,163.60200637497474,163.60200637497474,163.86875820800196,164.86879666696768,164.86879666696768,164.86879666696768,164.86879666696768,165.86878891696688,4.509901375044137,200002,203,2023-03-21_15h52.47.103,DMS_BEST_eyetracking_DAN_base_12-36_looped_10minWORKING,2022.2.4,None,
1,PRED,12,0.7714554647785501,0,images/picture_1.png,images/picture_1.png,0,"[11.733433509789464, 11.733433509789462]",11.733433509789464,11.733433509789462,images/picture_2.png,1,"[-11.733433509789462, 11.733433509789464]",-11.733433509789462,11.733433509789464,images/picture_3.png,2,"[11.733433509789462, -11.733433509789466]",11.733433509789462,-11.733433509789464,0,1,1,0.7714554647785501,1.7714554647785499,1.22854453522145,3,1,1.5214554647785499,0,0,0,0,0,0,8,8,1,,,,,,,,,,,,,,,,,,,,,200002,203,2023-03-21_15h52.47.103,DMS_BEST_eyetracking_DAN_base_12-36_looped_10minWORKING,2022.2.4,None,
1,PRED,12,0.7714554647785501,0,images/picture_1.png,images/picture_1.png,0,"[11.733433509789464, 11.733433509789462]",11.733433509789464,11.733433509789462,images/picture_2.png,1,"[-11.733433509789462, 11.733433509789464]",-11.733433509789462,11.733433509789464,images/picture_3.png,2,"[11.733433509789462, -11.733433509789466]",11.733433509789462,-11.733433509789464,0,1,1,0.7714554647785501,1.7714554647785499,1.22854453522145,3,1,1.5214554647785499,0,0,0,0,0,0,8,8,1,,,,,,,0.004847291042096913,167.39939008303918,167.39939008303918,168.402103542001,168.65448479203042,168.65448479203042,168.65448479203042,168.93525408301502,169.88787987502292,169.88787987502292,169.88787987502292,169.88787987502292,170.90201670804527,4.512187374988571,200002,203,2023-03-21_15h52.47.103,DMS_BEST_eyetracking_DAN_base_12-36_looped_10minWORKING,2022.2.4,None,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,171.91841820802074,184.44190479198005,,,,,,,,,,,,,,,200002,203,2023-03-21_15h52.47.103,DMS_BEST_eyetracking_DAN_base_12-36_looped_10minWORKING,2022.2.4,None,
11,UNPRED,12,0.5215534306030598,0,images/picture_1.png,images/picture_1.png,0,"[11.733433509789462, -11.733433509789466]",11.733433509789462,-11.733433509789464,images/picture_2.png,1,"[-11.733433509789466, -11.733433509789462]",-11.733433509789464,-11.733433509789462,images/picture_3.png,2,"[-11.733433509789462, 11.733433509789464]",-11.733433509789462,11.733433509789464,0,1,1,0.5215534306030598,1.5215534306030598,1.4784465693969402,3,1,1.2715534306030598,0,1,0,1,0,0,0,0,2,,,,,,,,,,,,,,,,,,,,,200002,203,2023-03-21_15h52.47.103,DMS_BEST_eyetracking_DAN_base_12-36_looped_10minWORKING,2022.2.4,None,
11,UNPRED,12,0.5215534306030598,0,images/picture_1.png,images/picture_1.png,0,"[11.733433509789462, -11.733433509789466]",11.733433509789462,-11.733433509789464,images/picture_2.png,1,"[-11.733433509789466, -11.733433509789462]",-11.733433509789464,-11.733433509789462,images/picture_3.png,2,"[-11.733433509789462, 11.733433509789464]",-11.733433509789462,11.733433509789464,0,1,1,0.5215534306030598,1.5215534306030598,1.4784465693969402,3,1,1.2715534306030598,0,1,0,1,0,0,0,0,2,,,,,,,0.0027997499564662576,184.44190479198005,184.44190479198005,185.45393745799083,185.45393745799083,185.45393745799083,185.45393745799083,185.72137191693764,186.93550512497313,186.93550512497313,186.93550512497313,186.93550512497313,187.93547562498134,4.5097760000498965,200002,203,2023-03-21_15h52.47.103,DMS_BEST_eyetracking_DAN_base_12-36_looped_10minWORKING,2022.2.4,None,
9,UNPRED,12,0.7546038703626129,2,images/picture_3.png,images/picture_1.png,0,"[-11.733433509789462, 11.733433509789464]",-11.733433509789462,11.733433509789464,images/picture_2.png,1,"[11.733433509789462, -11.733433509789466]",11.733433509789462,-11.733433509789464,images/picture_3.png,2,"[-11.733433509789466, -11.733433509789462]",-11.733433509789464,-11.733433509789462,0,1,1,0.7546038703626129,1.754603870362613,1.245396129637387,3,1,1.504603870362613,0,1,0,1,0,0,1,1,0,,,,,,,,,,,,,,,,,,,,,200002,203,2023-03-21_15h52.47.103,DMS_BEST_eyetracking_DAN_base_12-36_looped_10minWORKING,2022.2.4,None,
9,UNPRED,12,0.7546038703626129,2,images/picture_3.png,images/picture_1.png,0,"[-11.733433509789462, 11.733433509789464]",-11.733433509789462,11.733433509789464,images/picture_2.png,1,"[11.733433509789462, -11.733433509789466]",11.733433509789462,-11.733433509789464,images/picture_3.png,2,"[-11.733433509789466, -11.733433509789462]",-11.733433509789464,-11.733433509789462,0,1,1,0.7546038703626129,1.754603870362613,1.245396129637387,3,1,1.504603870362613,0,1,0,1,0,0,1,1,0,,,,,,,0.006356374942697585,189.4599242080003,189.4599242080003,190.46870945801493,190.7020447079558,190.7020447079558,190.7020447079558,190.96871191693936,191.95412300003227,191.95412300003227,191.95412300003227,191.95412300003227,192.96862420800608,4.512565999990329,200002,203,2023-03-21_15h52.47.103,DMS_BEST_eyetracking_DAN_base_12-36_looped_10minWORKING,2022.2.4,None,
16,UNPRED,12,1.0345133067797572,0,images/picture_1.png,images/picture_1.png,0,"[-11.733433509789462, 11.733433509789464]",-11.733433509789462,11.733433509789464,images/picture_2.png,1,"[11.733433509789462, -11.733433509789466]",11.733433509789462,-11.733433509789464,images/picture_3.png,2,"[11.733433509789464, 11.733433509789462]",11.733433509789464,11.733433509789462,0,1,1,1.0345133067797572,2.0345133067797567,0.9654866932202428,3,1,1.7845133067797572,0,1,0,1,0,0,2,2,7,,,,,,,,,,,,,,,,,,,,,200002,203,2023-03-21_15h52.47.103,DMS_BEST_eyetracking_DAN_base_12-36_looped_10minWORKING,2022.2.4,None,
16,UNPRED,12,1.0345133067797572,0,images/picture_1.png,images/picture_1.png,0,"[-11.733433509789462, 11.733433509789464]",-11.733433509789462,11.733433509789464,images/picture_2.png,1,"[11.733433509789462, -11.733433509789466]",11.733433509789462,-11.733433509789464,images/picture_3.png,2,"[11.733433509789464, 11.733433509789462]",11.733433509789464,11.733433509789462,0,1,1,1.0345133067797572,2.0345133067797567,0.9654866932202428,3,1,1.7845133067797572,0,1,0,1,0,0,2,2,7,,,,,,,0.0065981249790638685,194.48828045802657,194.48828045802657,195.50196458294522,196.00204308296088,196.00204308296088,196.00204308296088,196.26870466698892,196.968763791956,196.968763791956,196.968763791956,196.968763791956,197.96887083293404,4.525545082986355,200002,203,2023-03-21_15h52.47.103,DMS_BEST_eyetracking_DAN_base_12-36_looped_10minWORKING,2022.2.4,None,
12,UNPRED,12,0.5692540730015948,2,images/picture_3.png,images/picture_1.png,0,"[-11.733433509789466, -11.733433509789462]",-11.733433509789464,-11.733433509789462,images/picture_2.png,1,"[-11.733433509789462, 11.733433509789464]",-11.733433509789462,11.733433509789464,images/picture_3.png,2,"[11.733433509789464, 11.733433509789462]",11.733433509789464,11.733433509789462,0,1,1,0.5692540730015948,1.569254073001595,1.430745926998405,3,1,1.319254073001595,0,1,0,1,0,0,3,3,3,,,,,,,,,,,,,,,,,,,,,200002,203,2023-03-21_15h52.47.103,DMS_BEST_eyetracking_DAN_base_12-36_looped_10minWORKING,2022.2.4,None,
12,UNPRED,12,0.5692540730015948,2,images/picture_3.png,images/picture_1.png,0,"[-11.733433509789466, -11.733433509789462]",-11.733433509789464,-11.733433509789462,images/picture_2.png,1,"[-11.733433509789462, 11.733433509789464]",-11.733433509789462,11.733433509789464,images/picture_3.png,2,"[11.733433509789464, 11.733433509789462]",11.733433509789464,11.733433509789462,0,1,1,0.5692540730015948,1.569254073001595,1.430745926998405,3,1,1.319254073001595,0,1,0,1,0,0,3,3,3,,,,,,,0.004517124965786934,199.5236945420038,199.5236945420038,200.53551650000736,200.56875362503342,200.56875362503342,200.56875362503342,200.85465633298736,202.00218549999408,202.00218549999408,202.00218549999408,202.00218549999408,203.00190920801833,4.519424207974225,200002,203,2023-03-21_15h52.47.103,DMS_BEST_eyetracking_DAN_base_12-36_looped_10minWORKING,2022.2.4,None,
13,UNPRED,12,1.0644455635204275,0,images/picture_1.png,images/picture_1.png,0,"[-11.733433509789466, -11.733433509789462]",-11.733433509789464,-11.733433509789462,images/picture_2.png,1,"[11.733433509789462, -11.733433509789466]",11.733433509789462,-11.733433509789464,images/picture_3.png,2,"[-11.733433509789462, 11.733433509789464]",-11.733433509789462,11.733433509789464,0,1,1,1.0644455635204275,2.064445563520428,0.9355544364795724,3,1,1.814445563520428,0,1,0,1,0,0,4,4,4,,,,,,,,,,,,,,,,,,,,,200002,203,2023-03-21_15h52.47.103,DMS_BEST_eyetracking_DAN_base_12-36_looped_10minWORKING,2022.2.4,None,
13,UNPRED,12,1.0644455635204275,0,images/picture_1.png,images/picture_1.png,0,"[-11.733433509789466, -11.733433509789462]",-11.733433509789464,-11.733433509789462,images/picture_2.png,1,"[11.733433509789462, -11.733433509789466]",11.733433509789462,-11.733433509789464,images/picture_3.png,2,"[-11.733433509789462, 11.733433509789464]",-11.733433509789462,11.733433509789464,0,1,1,1.0644455635204275,2.064445563520428,0.9355544364795724,3,1,1.814445563520428,0,1,0,1,0,0,4,4,4,,,,,,,0.0060919999377802014,204.54828741704114,204.54828741704114,205.55493337498046,206.10206995799672,206.10206995799672,206.10206995799672,206.3686223749537,207.03546237503178,207.03546237503178,207.03546237503178,207.03546237503178,208.03546254197136,4.50672066595871,200002,203,2023-03-21_15h52.47.103,DMS_BEST_eyetracking_DAN_base_12-36_looped_10minWORKING,2022.2.4,None,
15,UNPRED,12,0.8287168513705819,1,images/picture_2.png,images/picture_1.png,0,"[11.733433509789464, 11.733433509789462]",11.733433509789464,11.733433509789462,images/picture_2.png,1,"[11.733433509789462, -11.733433509789466]",11.733433509789462,-11.733433509789464,images/picture_3.png,2,"[-11.733433509789466, -11.733433509789462]",-11.733433509789464,-11.733433509789462,0,1,1,0.8287168513705819,1.8287168513705816,1.171283148629418,3,1,1.5787168513705816,0,1,0,1,0,0,5,5,6,,,,,,,,,,,,,,,,,,,,,200002,203,2023-03-21_15h52.47.103,DMS_BEST_eyetracking_DAN_base_12-36_looped_10minWORKING,2022.2.4,None,
15,UNPRED,12,0.8287168513705819,1,images/picture_2.png,images/picture_1.png,0,"[11.733433509789464, 11.733433509789462]",11.733433509789464,11.733433509789462,images/picture_2.png,1,"[11.733433509789462, -11.733433509789466]",11.733433509789462,-11.733433509789464,images/picture_3.png,2,"[-11.733433509789466, -11.733433509789462]",-11.733433509789464,-11.733433509789462,0,1,1,0.8287168513705819,1.8287168513705816,1.171283148629418,3,1,1.5787168513705816,0,1,0,1,0,0,5,5,6,,,,,,,0.008571040933020413,209.56998883304186,209.56998883304186,210.5688391670119,210.8883451250149,210.8883451250149,210.8883451250149,211.1554775829427,212.0545595419826,212.06877095799427,212.06877095799427,212.06877095799427,213.06860591704026,4.510719040990807,200002,203,2023-03-21_15h52.47.103,DMS_BEST_eyetracking_DAN_base_12-36_looped_10minWORKING,2022.2.4,None,
17,UNPRED,12,0.580867124569585,0,images/picture_1.png,images/picture_1.png,0,"[11.733433509789462, -11.733433509789466]",11.733433509789462,-11.733433509789464,images/picture_2.png,1,"[11.733433509789464, 11.733433509789462]",11.733433509789464,11.733433509789462,images/picture_3.png,2,"[-11.733433509789462, 11.733433509789464]",-11.733433509789462,11.733433509789464,0,1,1,0.580867124569585,1.5808671245695851,1.4191328754304149,3,1,1.3308671245695851,0,1,0,1,0,0,6,6,8,,,,,,,,,,,,,,,,,,,,,200002,203,2023-03-21_15h52.47.103,DMS_BEST_eyetracking_DAN_base_12-36_looped_10minWORKING,2022.2.4,None,
17,UNPRED,12,0.580867124569585,0,images/picture_1.png,images/picture_1.png,0,"[11.733433509789462, -11.733433509789466]",11.733433509789462,-11.733433509789464,images/picture_2.png,1,"[11.733433509789464, 11.733433509789462]",11.733433509789464,11.733433509789462,images/picture_3.png,2,"[-11.733433509789462, 11.733433509789464]",-11.733433509789462,11.733433509789464,0,1,1,0.580867124569585,1.5808671245695851,1.4191328754304149,3,1,1.3308671245695851,0,1,0,1,0,0,6,6,8,,,,,,,0.004849667078815401,214.58965262502898,214.58965262502898,215.6021393330302,215.65475870796945,215.65475870796945,215.65475870796945,215.93549454200547,217.06878416694235,217.08816233300604,217.08816233300604,217.08816233300604,218.0687693329528,4.5205967500805855,200002,203,2023-03-21_15h52.47.103,DMS_BEST_eyetracking_DAN_base_12-36_looped_10minWORKING,2022.2.4,None,
14,UNPRED,12,0.9629352773780672,2,images/picture_3.png,images/picture_1.png,0,"[11.733433509789464, 11.733433509789462]",11.733433509789464,11.733433509789462,images/picture_2.png,1,"[11.733433509789462, -11.733433509789466]",11.733433509789462,-11.733433509789464,images/picture_3.png,2,"[-11.733433509789466, -11.733433509789462]",-11.733433509789464,-11.733433509789462,0,1,1,0.9629352773780672,1.9629352773780668,1.037064722621933,3,1,1.7129352773780668,0,1,0,1,0,0,7,7,5,,,,,,,,,,,,,,,,,,,,,200002,203,2023-03-21_15h52.47.103,DMS_BEST_eyetracking_DAN_base_12-36_looped_10minWORKING,2022.2.4,None,
14,UNPRED,12,0.9629352773780672,2,images/picture_3.png,images/picture_1.png,0,"[11.733433509789464, 11.733433509789462]",11.733433509789464,11.733433509789462,images/picture_2.png,1,"[11.733433509789462, -11.733433509789466]",11.733433509789462,-11.733433509789464,images/picture_3.png,2,"[-11.733433509789466, -11.733433509789462]",-11.733433509789464,-11.733433509789462,0,1,1,0.9629352773780672,1.9629352773780668,1.037064722621933,3,1,1.7129352773780668,0,1,0,1,0,0,7,7,5,,,,,,,0.0057580830762162805,219.61409133300185,219.61409133300185,220.62167433300056,221.0687587079592,221.0687587079592,221.0687587079592,221.33539437502623,222.10225920798257,222.12163075001445,222.12163075001445,222.12163075001445,223.10198441694956,4.507240083068609,200002,203,2023-03-21_15h52.47.103,DMS_BEST_eyetracking_DAN_base_12-36_looped_10minWORKING,2022.2.4,None,
