paradigm_name,trialNum,cue_onset,cue_dur,delayTime,delay_resp_period,rest_dur,trial_count,blockType,blockNum,delay_time,stimImage_i,stimImage,responseImage1,responseImage1_i,responseImage1_pos,responseImage1_X,responseImage1_Y,responseImage2,responseImage2_i,responseImage2_pos,responseImage2_X,responseImage2_Y,responseImage3,responseImage3_i,responseImage3_pos,responseImage3_X,responseImage3_Y,targImage,targImage_i,targImage_pos,targImage_X,targImage_Y,delay_onset,delay_dur,resp_onset,resp_dur,rest_onset,circle_dur,circle_onset,total_dur,cross_onset,cross_dur,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,key_resp.started,text.started,key_resp.keys,key_resp.rt,text_2.started,text_2.stopped,sample.started,Delay.started,sample.stopped,Delay.stopped,Response_1.started,Response_2.started,Response_3.started,roi.started,polygon.started,Response_1.stopped,Response_2.stopped,Response_3.stopped,roi.stopped,polygon.stopped,roi.numLooks,roi.timesOn,roi.timesOff,participant,session,date,expName,psychopyVersion,frameRate,
stimBlast2,40,0,0.1,0.4661386045538117,0.7,0.1,35,PRED,12,0.4661386045538117,0,images/picture_1.png,images/picture_1.png,0,"[-11.733433509789466, -11.733433509789462]",-11.733433509789464,-11.733433509789462,images/picture_2.png,1,"[11.733433509789464, 11.733433509789462]",11.733433509789464,11.733433509789462,images/picture_3.png,2,"[-11.733433509789462, 11.733433509789464]",-11.733433509789462,11.733433509789464,images/picture_1.png,0,"[-11.733433509789466, -11.733433509789462]","[-11.733433509789466, -11.733433509789462]","[-11.733433509789466, -11.733433509789462]",0.1,0.4661386045538117,0.5661386045538117,0.23386139544618825,0.7999999999999999,0.3161386045538117,0,0.8999999999999999,0.7999999999999999,0.1,0,0,0,0,0,9,9,35,,,,,,,43.383120332990075,43.383120332990075,43.48318800001289,43.699917541991454,43.934008250012994,43.934008250012994,43.934008250012994,43.934008250012994,44.183612458000425,44.183612458000425,44.183612458000425,44.183612458000425,44.183612458000425,44.28286529201432,0,,,100001,001,2023-04-13_16h07.10.079,DMS_etROI_12-36_stimBlast,2022.2.4,59.60002412050076,
stimBlast2,40,0,0.1,0.4661386045538117,0.7,0.1,14,PRED,12,0.4661386045538117,0,images/picture_1.png,images/picture_1.png,0,"[-11.733433509789466, -11.733433509789462]",-11.733433509789464,-11.733433509789462,images/picture_2.png,1,"[-11.733433509789462, 11.733433509789464]",-11.733433509789462,11.733433509789464,images/picture_3.png,2,"[11.733433509789462, -11.733433509789466]",11.733433509789462,-11.733433509789464,images/picture_1.png,0,"[-11.733433509789466, -11.733433509789462]","[-11.733433509789466, -11.733433509789462]","[-11.733433509789466, -11.733433509789462]",0.1,0.4661386045538117,0.5661386045538117,0.23386139544618825,0.7999999999999999,0.3161386045538117,0,0.8999999999999999,0.7999999999999999,0.1,0,0,0,0,0,10,10,14,,,,,,,44.28286529201432,44.28286529201432,44.383818458009046,44.6012289999926,44.850725541997235,44.850725541997235,44.850725541997235,44.850725541997235,45.083675792004215,45.083675792004215,45.083675792004215,45.083675792004215,45.083675792004215,45.18308016701485,0,,,100001,001,2023-04-13_16h07.10.079,DMS_etROI_12-36_stimBlast,2022.2.4,59.60002412050076,
stimBlast2,40,0,0.1,0.4661386045538117,0.7,0.1,3,PRED,12,0.4661386045538117,0,images/picture_1.png,images/picture_1.png,0,"[11.733433509789462, -11.733433509789466]",11.733433509789462,-11.733433509789464,images/picture_2.png,1,"[-11.733433509789462, 11.733433509789464]",-11.733433509789462,11.733433509789464,images/picture_3.png,2,"[11.733433509789464, 11.733433509789462]",11.733433509789464,11.733433509789462,images/picture_1.png,0,"[11.733433509789462, -11.733433509789466]","[11.733433509789462, -11.733433509789466]","[11.733433509789462, -11.733433509789466]",0.1,0.4661386045538117,0.5661386045538117,0.23386139544618825,0.7999999999999999,0.3161386045538117,0,0.8999999999999999,0.7999999999999999,0.1,0,0,0,0,0,11,11,3,,,,,,,45.18308016701485,45.18308016701485,45.28405874999589,45.50051287500537,45.750283208006294,45.750283208006294,45.750283208006294,45.750283208006294,45.98361737499363,45.98361737499363,45.98361737499363,45.98361737499363,45.98361737499363,46.08329637499992,0,,,100001,001,2023-04-13_16h07.10.079,DMS_etROI_12-36_stimBlast,2022.2.4,59.60002412050076,
stimBlast2,40,0,0.1,0.4661386045538117,0.7,0.1,21,PRED,12,0.4661386045538117,0,images/picture_1.png,images/picture_1.png,0,"[-11.733433509789462, 11.733433509789464]",-11.733433509789462,11.733433509789464,images/picture_2.png,1,"[11.733433509789462, -11.733433509789466]",11.733433509789462,-11.733433509789464,images/picture_3.png,2,"[-11.733433509789466, -11.733433509789462]",-11.733433509789464,-11.733433509789462,images/picture_1.png,0,"[-11.733433509789462, 11.733433509789464]","[-11.733433509789462, 11.733433509789464]","[-11.733433509789462, 11.733433509789464]",0.1,0.4661386045538117,0.5661386045538117,0.23386139544618825,0.7999999999999999,0.3161386045538117,0,0.8999999999999999,0.7999999999999999,0.1,0,0,0,0,0,12,12,21,,,,,,,46.08329637499992,46.08329637499992,46.183540625002934,46.40030170799582,46.65082637500018,46.65082637500018,46.65082637500018,46.65082637500018,46.883983708015876,46.90132287499728,46.90132287499728,46.90132287499728,46.90132287499728,46.98292195799877,0,,,100001,001,2023-04-13_16h07.10.079,DMS_etROI_12-36_stimBlast,2022.2.4,59.60002412050076,
stimBlast2,40,0,0.1,0.4661386045538117,0.7,0.1,26,PRED,12,0.4661386045538117,0,images/picture_1.png,images/picture_1.png,0,"[11.733433509789464, 11.733433509789462]",11.733433509789464,11.733433509789462,images/picture_2.png,1,"[-11.733433509789462, 11.733433509789464]",-11.733433509789462,11.733433509789464,images/picture_3.png,2,"[11.733433509789462, -11.733433509789466]",11.733433509789462,-11.733433509789464,images/picture_1.png,0,"[11.733433509789464, 11.733433509789462]","[11.733433509789464, 11.733433509789462]","[11.733433509789464, 11.733433509789462]",0.1,0.4661386045538117,0.5661386045538117,0.23386139544618825,0.7999999999999999,0.3161386045538117,0,0.8999999999999999,0.7999999999999999,0.1,0,0,0,0,0,13,13,26,,,,,,,46.98292195799877,46.98292195799877,47.08363341700169,47.300958333013114,47.55119179200847,47.55119179200847,47.55119179200847,47.55119179200847,47.78361012501409,47.80024050001521,47.80024050001521,47.80024050001521,47.80024050001521,47.88326262499322,0,,,100001,001,2023-04-13_16h07.10.079,DMS_etROI_12-36_stimBlast,2022.2.4,59.60002412050076,
stimBlast2,40,0,0.1,0.4661386045538117,0.7,0.1,18,PRED,12,0.4661386045538117,0,images/picture_1.png,images/picture_1.png,0,"[-11.733433509789462, 11.733433509789464]",-11.733433509789462,11.733433509789464,images/picture_2.png,1,"[-11.733433509789466, -11.733433509789462]",-11.733433509789464,-11.733433509789462,images/picture_3.png,2,"[11.733433509789464, 11.733433509789462]",11.733433509789464,11.733433509789462,images/picture_1.png,0,"[-11.733433509789462, 11.733433509789464]","[-11.733433509789462, 11.733433509789464]","[-11.733433509789462, 11.733433509789464]",0.1,0.4661386045538117,0.5661386045538117,0.23386139544618825,0.7999999999999999,0.3161386045538117,0,0.8999999999999999,0.7999999999999999,0.1,0,0,0,0,0,14,14,18,,,,,,,47.88326262499322,47.88326262499322,47.983522541995626,48.200203250016784,48.45070604200009,48.45070604200009,48.45070604200009,48.45070604200009,48.683806082990486,48.683806082990486,48.683806082990486,48.683806082990486,48.683806082990486,48.783001583011355,0,,,100001,001,2023-04-13_16h07.10.079,DMS_etROI_12-36_stimBlast,2022.2.4,59.60002412050076,
stimBlast2,40,0,0.1,0.4661386045538117,0.7,0.1,37,PRED,12,0.4661386045538117,0,images/picture_1.png,images/picture_1.png,0,"[11.733433509789462, -11.733433509789466]",11.733433509789462,-11.733433509789464,images/picture_2.png,1,"[11.733433509789464, 11.733433509789462]",11.733433509789464,11.733433509789462,images/picture_3.png,2,"[-11.733433509789462, 11.733433509789464]",-11.733433509789462,11.733433509789464,images/picture_1.png,0,"[11.733433509789462, -11.733433509789466]","[11.733433509789462, -11.733433509789466]","[11.733433509789462, -11.733433509789466]",0.1,0.4661386045538117,0.5661386045538117,0.23386139544618825,0.7999999999999999,0.3161386045538117,0,0.8999999999999999,0.7999999999999999,0.1,0,0,0,0,0,15,15,37,,,,,,,48.783001583011355,48.783001583011355,48.8844377080095,49.10051791701699,49.35027091699885,49.35027091699885,49.35027091699885,49.35027091699885,49.5844030000153,49.5844030000153,49.5844030000153,49.5844030000153,49.5844030000153,49.68320779199712,0,,,100001,001,2023-04-13_16h07.10.079,DMS_etROI_12-36_stimBlast,2022.2.4,59.60002412050076,
stimBlast2,40,0,0.1,0.4661386045538117,0.7,0.1,0,PRED,12,0.4661386045538117,0,images/picture_1.png,images/picture_1.png,0,"[-11.733433509789466, -11.733433509789462]",-11.733433509789464,-11.733433509789462,images/picture_2.png,1,"[11.733433509789464, 11.733433509789462]",11.733433509789464,11.733433509789462,images/picture_3.png,2,"[11.733433509789462, -11.733433509789466]",11.733433509789462,-11.733433509789464,images/picture_1.png,0,"[-11.733433509789466, -11.733433509789462]","[-11.733433509789466, -11.733433509789462]","[-11.733433509789466, -11.733433509789462]",0.1,0.4661386045538117,0.5661386045538117,0.23386139544618825,0.7999999999999999,0.3161386045538117,0,0.8999999999999999,0.7999999999999999,0.1,0,0,0,0,0,16,16,0,,,,,,,49.68320779199712,49.68320779199712,49.78363512500073,50.00109929201426,50.25072833299055,50.25072833299055,50.25072833299055,50.25072833299055,50.483943291998,50.483943291998,50.483943291998,50.483943291998,50.483943291998,50.583084125013556,0,,,100001,001,2023-04-13_16h07.10.079,DMS_etROI_12-36_stimBlast,2022.2.4,59.60002412050076,
stimBlast2,40,0,0.1,0.4661386045538117,0.7,0.1,17,PRED,12,0.4661386045538117,0,images/picture_1.png,images/picture_1.png,0,"[11.733433509789462, -11.733433509789466]",11.733433509789462,-11.733433509789464,images/picture_2.png,1,"[-11.733433509789462, 11.733433509789464]",-11.733433509789462,11.733433509789464,images/picture_3.png,2,"[-11.733433509789466, -11.733433509789462]",-11.733433509789464,-11.733433509789462,images/picture_1.png,0,"[11.733433509789462, -11.733433509789466]","[11.733433509789462, -11.733433509789466]","[11.733433509789462, -11.733433509789466]",0.1,0.4661386045538117,0.5661386045538117,0.23386139544618825,0.7999999999999999,0.3161386045538117,0,0.8999999999999999,0.7999999999999999,0.1,0,0,0,0,0,17,17,17,,,,,,,50.583084125013556,50.583084125013556,50.68383950000862,50.900449375010794,51.151093166990904,51.151093166990904,51.151093166990904,51.151093166990904,51.38400808299775,51.400223542004824,51.400223542004824,51.400223542004824,51.400223542004824,51.48289387501427,0,,,100001,001,2023-04-13_16h07.10.079,DMS_etROI_12-36_stimBlast,2022.2.4,59.60002412050076,
stimBlast2,40,0,0.1,0.4661386045538117,0.7,0.1,19,PRED,12,0.4661386045538117,0,images/picture_1.png,images/picture_1.png,0,"[-11.733433509789466, -11.733433509789462]",-11.733433509789464,-11.733433509789462,images/picture_2.png,1,"[11.733433509789462, -11.733433509789466]",11.733433509789462,-11.733433509789464,images/picture_3.png,2,"[-11.733433509789462, 11.733433509789464]",-11.733433509789462,11.733433509789464,images/picture_1.png,0,"[-11.733433509789466, -11.733433509789462]","[-11.733433509789466, -11.733433509789462]","[-11.733433509789466, -11.733433509789462]",0.1,0.4661386045538117,0.5661386045538117,0.23386139544618825,0.7999999999999999,0.3161386045538117,0,0.8999999999999999,0.7999999999999999,0.1,0,0,0,0,0,18,18,19,,,,,,,51.48289387501427,51.48289387501427,51.58360741700744,51.80023100000108,52.05087187499157,52.05087187499157,52.05087187499157,52.05087187499157,52.283388000010746,52.283388000010746,52.283388000010746,52.283388000010746,52.283388000010746,52.383259291993454,0,,,100001,001,2023-04-13_16h07.10.079,DMS_etROI_12-36_stimBlast,2022.2.4,59.60002412050076,
stimBlast2,40,0,0.1,0.4661386045538117,0.7,0.1,4,PRED,12,0.4661386045538117,0,images/picture_1.png,images/picture_1.png,0,"[11.733433509789464, 11.733433509789462]",11.733433509789464,11.733433509789462,images/picture_2.png,1,"[-11.733433509789466, -11.733433509789462]",-11.733433509789464,-11.733433509789462,images/picture_3.png,2,"[11.733433509789462, -11.733433509789466]",11.733433509789462,-11.733433509789464,images/picture_1.png,0,"[11.733433509789464, 11.733433509789462]","[11.733433509789464, 11.733433509789462]","[11.733433509789464, 11.733433509789462]",0.1,0.4661386045538117,0.5661386045538117,0.23386139544618825,0.7999999999999999,0.3161386045538117,0,0.8999999999999999,0.7999999999999999,0.1,0,0,0,0,0,19,19,4,,,,,,,52.383259291993454,52.383259291993454,52.483636207995005,52.70051824999973,52.95059570801095,52.95059570801095,52.95059570801095,52.95059570801095,53.18370158300968,53.18370158300968,53.18370158300968,53.18370158300968,53.18370158300968,53.28382291700109,0,,,100001,001,2023-04-13_16h07.10.079,DMS_etROI_12-36_stimBlast,2022.2.4,59.60002412050076,
stimBlast2,40,0,0.1,0.4661386045538117,0.7,0.1,12,PRED,12,0.4661386045538117,0,images/picture_1.png,images/picture_1.png,0,"[-11.733433509789466, -11.733433509789462]",-11.733433509789464,-11.733433509789462,images/picture_2.png,1,"[-11.733433509789462, 11.733433509789464]",-11.733433509789462,11.733433509789464,images/picture_3.png,2,"[11.733433509789464, 11.733433509789462]",11.733433509789464,11.733433509789462,images/picture_1.png,0,"[-11.733433509789466, -11.733433509789462]","[-11.733433509789466, -11.733433509789462]","[-11.733433509789466, -11.733433509789462]",0.1,0.4661386045538117,0.5661386045538117,0.23386139544618825,0.7999999999999999,0.3161386045538117,0,0.8999999999999999,0.7999999999999999,0.1,0,0,0,0,0,20,20,12,,,,,,,53.28382291700109,53.28382291700109,53.383422292012256,53.600342416990316,53.850061000004644,53.850061000004644,53.850061000004644,53.850061000004644,54.08329545799643,54.08329545799643,54.08329545799643,54.08329545799643,54.08329545799643,54.183446042006835,0,,,100001,001,2023-04-13_16h07.10.079,DMS_etROI_12-36_stimBlast,2022.2.4,59.60002412050076,
stimBlast2,40,0,0.1,0.4661386045538117,0.7,0.1,24,PRED,12,0.4661386045538117,0,images/picture_1.png,images/picture_1.png,0,"[-11.733433509789462, 11.733433509789464]",-11.733433509789462,11.733433509789464,images/picture_2.png,1,"[11.733433509789462, -11.733433509789466]",11.733433509789462,-11.733433509789464,images/picture_3.png,2,"[-11.733433509789466, -11.733433509789462]",-11.733433509789464,-11.733433509789462,images/picture_1.png,0,"[-11.733433509789462, 11.733433509789464]","[-11.733433509789462, 11.733433509789464]","[-11.733433509789462, 11.733433509789464]",0.1,0.4661386045538117,0.5661386045538117,0.23386139544618825,0.7999999999999999,0.3161386045538117,0,0.8999999999999999,0.7999999999999999,0.1,0,0,0,0,0,21,21,24,,,,,,,54.183446042006835,54.183446042006835,54.283977832994424,54.500420458003646,54.7505373750173,54.7505373750173,54.7505373750173,54.7505373750173,54.98399429200799,54.98399429200799,54.98399429200799,54.98399429200799,54.98399429200799,55.08341720799217,0,,,100001,001,2023-04-13_16h07.10.079,DMS_etROI_12-36_stimBlast,2022.2.4,59.60002412050076,
stimBlast2,40,0,0.1,0.4661386045538117,0.7,0.1,27,PRED,12,0.4661386045538117,0,images/picture_1.png,images/picture_1.png,0,"[11.733433509789462, -11.733433509789466]",11.733433509789462,-11.733433509789464,images/picture_2.png,1,"[-11.733433509789462, 11.733433509789464]",-11.733433509789462,11.733433509789464,images/picture_3.png,2,"[11.733433509789464, 11.733433509789462]",11.733433509789464,11.733433509789462,images/picture_1.png,0,"[11.733433509789462, -11.733433509789466]","[11.733433509789462, -11.733433509789466]","[11.733433509789462, -11.733433509789466]",0.1,0.4661386045538117,0.5661386045538117,0.23386139544618825,0.7999999999999999,0.3161386045538117,0,0.8999999999999999,0.7999999999999999,0.1,0,0,0,0,0,22,22,27,,,,,,,55.08341720799217,55.08341720799217,55.18431962499744,55.400892750010826,55.65058837499237,55.65058837499237,55.65058837499237,55.65058837499237,55.88415641701431,55.88415641701431,55.88415641701431,55.88415641701431,55.88415641701431,55.98316783300834,0,,,100001,001,2023-04-13_16h07.10.079,DMS_etROI_12-36_stimBlast,2022.2.4,59.60002412050076,
